Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 25106 14 1.4e+21 2 37196969696969695000 4 1.5e+21 24817 15 1.5e+21 2 1.999199434268437e+22 4 1.1735876770019532e+23 24789 4 400000000000000000000 2 9.987619727696848e+21 4 420120000000000000000 24790 9 900000000000000000000 2 4.5167777777777776e+21 4 900000000000000000000 24815 8 800000000000000000000 2 1e+22 4 800000000000000000000 24788 2 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 1 0 37026066350710.9 771200859422106300000 -2.000000779337232e+23 640208001155639000000 37026066350710.9 562520685762517600000 182149362477231.3 796766108365571600000 37026066350710.9 506865402713011200000
12 25141 15 1.5e+21 2 24530303030303030000 4 1.6e+21 24817 18 1.8e+21 2 1.9990891406379375e+22 4 3.3113203926086426e+23 24789 4 400000000000000000000 2 9.985239455393697e+21 4 420120000000000000000 24790 9 900000000000000000000 2 4.4467777777777776e+21 4 900000000000000000000 24815 9 900000000000000000000 2 1e+22 4 900000000000000000000 24788 6 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 2739726027397260.5 684429024644019800000 148104265402843.6 552138029323444550000 1128205128205128.2 488355227073191000000 2739726027397260.5 716072267909797100000 21429795988342.19 428258921230473700000
13 25176 16 1.6e+21 2 6405303030303030000 2 1.7e+21 24817 19 1.9e+21 2 1.999018317670784e+22 4 5.529158212661743e+23 24789 5 500000000000000000000 2 9.982380272303152e+21 4 520120000000000000000 24790 11 1.1e+21 2 4.3767777777777776e+21 4 1.1e+21 24815 9 900000000000000000000 2 1e+22 4 900000000000000000000 24788 1 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 8 -1 0 1 1 1 2 1 3 1 4 2 -1 0 1 1 1 2 1 3 1 4 withdrawStake 0 0 0 stakeFunds 100000000000000000000 0 1 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 209330007258562300000 893759031902582100000 0 562200857528546400000 -2.0000005476712332e+23 408558044984773000000 -2.0000005476712332e+23 634359260949345600000 18221574344023.324 341648676783851040000
14 25211 16 1.4e+21 2 0 6 1.5e+21 24817 20 2e+21 2 1.998905689282664e+22 4 8.855414942741394e+23 24789 5 500000000000000000000 2 9.98045763906467e+21 4 520120000000000000000 24790 11 1.1e+21 2 4.314959595959596e+21 4 1.1e+21 24815 11 1.1e+21 2 1e+22 4 1.1e+21 24788 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 582010582010582 806520408829137400000 582010582010582 468615783655746500000 1501501501501501.5 326740540718127600000 -2.0000003001501507e+23 550723349014006300000 15623047119110.113 253459060062897670000
15 25241 16 1.4e+21 2 0 6 1.5e+21 24817 21 2.1e+21 2 1.9988069077241274e+22 4 1.384430003786087e+24 24789 7 700000000000000000000 2 9.98045763906467e+21 4 720120110000000000000 24790 12 1.2e+21 2 4.2504141414141416e+21 4 1.2e+21 24815 12 1.2e+21 2 1e+22 4 1.2e+21 24788 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 -2.0000002312319263e+23 716633781372551400000 13496005182465.99 373710205090261700000 1156737998843262 245629342415774320000 13496005182465.99 467112295175439100000 -2.0000002312319263e+23 164482102246303700000
16 25271 16 1.4e+21 2 0 6 1.5e+21 24817 23 2.3e+21 2 1.998683780768858e+22 4 2.1328127680540084e+24 24789 7 700000000000000000000 2 9.977680324596947e+21 4 720120110000000000000 24790 13 1.3e+21 2 4.1929141414141415e+21 4 1.3e+21 24815 14 1.4e+21 2 1e+22 4 1.4e+21 24788 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 10272846811308.35 627604754611883600000 -2.0000001456466304e+23 278386345533060840000 10272846811308.35 166398854503651050000 10272846811308.35 380958542794475000000 -2.0000001456466304e+23 74525670073775240000
17 25301 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.998589172923369e+22 4 3.816523987656832e+24 24789 7 700000000000000000000 2 9.976012269527633e+21 4 720120110000000000000 24790 13 1.3e+21 2 4.135221833721834e+21 4 1.3e+21 24815 16 1.6e+21 2 1e+22 4 1.6e+21 24788 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 -2.000000097583598e+23 537498325082591600000 -2.000000097583598e+23 183026326899541400000 909918107370336.6 89475882387985600000 213178294573643.4 294804801448040300000 9704404880578090000 84230074954353330000
18 25330 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.998535548597802e+22 4 3.816523987656832e+24 24789 8 800000000000000000000 2 9.976012269527633e+21 4 820120110000000000000 24790 14 1.4e+21 2 4.075221833721834e+21 4 1.4e+21 24815 18 1.8e+21 2 9.999375e+21 4 1.8e+21 24788 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 728597449908925.2 446633222348256700000 0 188271625314295940000 21219543207313450000 110695425595299050000 728597449908925.2 208881435108790860000 8954809664490350000 93184884618843680000
19 25358 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.9984559796346853e+22 4 3.816523987656832e+24 24789 8 800000000000000000000 2 9.973573602342653e+21 4 820120110000000000000 24790 16 1.6e+21 2 4.0209361194361196e+21 4 1.6e+21 24815 18 1.8e+21 2 9.99826388888889e+21 4 1.8e+21 24788 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 488162069807176 354987125641520940000 -2.0000000685410596e+23 91823004239396910000 488162069807176 33195477999004800000 142949967511371.03 122006539916202360000 8055093835048490000 101239978453892170000
20 25387 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.998265481863788e+22 4 3.816523987656832e+24 24789 9 900000000000000000000 2 9.973573602342653e+21 4 920120110000000000000 24790 18 1.8e+21 2 3.9678111194361197e+21 4 1.8e+21 24815 19 1.9e+21 2 9.997708333333334e+21 4 1.9e+21 24788 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 1 100456621004566.22 266991897889065370000 5372544334472560000 97195548573869470000 22198135359297530000 55393613358302330000 342876735813475.06 36426845094016377000 0 107152946738754760000
21 25415 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.9980953002085645e+22 4 3.816523987656832e+24 24789 10 1e+21 2 9.969226342613702e+21 4 1.02012011001e+21 24790 19 1.9e+21 2 3.914477786102786e+21 4 1.9e+21 24815 19 1.9e+21 2 9.99718201754386e+21 4 1.9e+21 24788 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 1 1 291545189504373.2 180282582587066740000 3159491821655330000 100355040395524800000 19473841421643550000 74867454779945880000 12631788562191383000 49058633656207760000 0 113852169709206500000
22 25442 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.9980559691539443e+22 4 3.816523987656832e+24 24789 10 1e+21 2 9.968048834212276e+21 4 1.02012011001e+21 24790 20 2e+21 2 3.861319891365944e+21 4 2e+21 24815 19 1.9e+21 2 9.996655701754387e+21 4 1.9e+21 24788 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 249968753905761.8 91705930324775370000 -2.0000000582798838e+23 3282068635292219400 20500052403705740000 95367507183651620000 14500104807411476000 63558738463619236000 249968753905761.8 19484710555452355000
23 25470 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.9978576617504602e+22 4 3.816523987656832e+24 24789 10 1e+21 2 9.968048834212276e+21 4 1.02012011001e+21 24790 22 2.2e+21 2 3.808319891365944e+21 4 2.2e+21 24815 20 2e+21 2 9.996655701754387e+21 4 2e+21 24788 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 14554320163730000000 106260250488505370000 3152703882226914000 6434772517519133000 17344122702922880000 112711629886574500000 13778892478226133000 77337630941845370000 7726948766031032000 27211659321483387000
24 25495 16 1.4e+21 2 0 6 1.5e+21 24817 26 2.6e+21 2 1.9976778641503037e+22 4 3.816523987656832e+24 24789 10 1e+21 2 9.965108004038887e+21 4 1.02012011001e+21 24790 22 2.2e+21 2 3.756501709547762e+21 4 2.2e+21 24815 20 2e+21 2 9.996655701754387e+21 4 2e+21 24788 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 0 119904527263550030000 2274324357540499000 8709096875059632000 7111566251351.197 28620878006782616000 11363793574753590000 88701424516598960000 7027307136049529000 34238966457532916000
25 25522 16 1.4e+21 2 0 6 1.5e+21 24817 27 2.7e+21 2 1.997655969153944e+22 4 3.816623987656832e+24 24789 10 1e+21 2 9.965108004038887e+21 4 1.02012011001e+21 24790 22 2.2e+21 2 3.706501709547762e+21 4 2.2e+21 24815 20 2e+21 2 9.996655701754387e+21 4 2e+21 24788 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 -2.000000049968754e+23 34918759899380072000 2699744323856738000 11408841198916370000 18636416038696333000 47257294045478950000 14162199710947140000 102863624227546100000 7905251545665184000 42144218003198100000
26 25548 16 1.4e+21 2 0 6 1.5e+21 24817 27 2.7e+21 2 1.9974576669463457e+22 4 3.816623987656832e+24 24789 10 1e+21 2 9.964127727314423e+21 4 1.02012011001e+21 24790 22 2.2e+21 2 3.6510471640932166e+21 4 2.2e+21 24815 21 2.1e+21 2 9.996655701754387e+21 4 2.1e+21 24788 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 16443664726029509000 51362424625409580000 3678424103380220000 15087265302296590000 17344122697430730000 64601416742909680000 -2.000000043165623e+23 15207642120311419000 8007178707621354000 50151396710819455000
