Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
1 81 0 0 2 150000000000000000000 1 0 0 0 0 2 2e+22 1 0 0 0 0 2 1e+22 1 0 0 0 0 2 5e+21 1 0 0 0 0 2 1e+22 1 0 0 8 0 0 0 1 0 2 0 3 0 4 4 0 0 0 1 0 2 0 3 0 4 6 0 0 0 1 0 2 0 3 0 4 0 0 0 0 1 0 2 0 3 0 4 0 0 0 0 1 0 2 0 3 0 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 0 0 -2.0003998e+23 1.752e+21 73333333333333330 1.593e+21 2000000000000000000 1.279e+21 500000000000000000 1.584e+21 500000000000000000 1.367e+21
2 91 2 200000000000000000000 2 150000000000000000000 4 200000000000000000000 90 0 0 2 2e+22 1 0 0 1 100000000000000000000 2 1e+22 4 100000000000000000000 88 1 100000000000000000000 2 5e+21 4 100000000000000000000 89 1 100000000000000000000 2 1e+22 4 100000000000000000000 87 6 1 0 0 1 1 2 1 3 1 4 8 1 0 0 1 1 2 1 3 1 4 4 1 0 0 1 1 2 1 3 1 4 0 1 0 0 1 1 2 1 3 1 4 0 1 0 0 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 0 0 1000000000000000000 1.652e+21 -2.0001999e+23 1.493e+21 36666666666666664 1.209e+21 55555555555555560 1.484e+21 55555555555555560 1.272e+21
3 130 4 400000000000000000000 2 145000000000000000000 4 400000000000000000000 90 0 0 2 2e+22 1 0 0 2 200000000000000000000 2 1e+22 4 200000000000000000000 88 2 200000000000000000000 2 4.97e+21 4 200000000000000000000 89 2 200000000000000000000 2 1e+22 4 200000000000000000000 87 6 1 0 0 1 1 2 1 3 1 4 6 1 0 0 1 1 2 1 3 1 4 2 1 0 0 1 1 2 1 3 1 4 4 1 0 0 1 1 2 1 3 1 4 2 1 0 0 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 222222222222222240 1.567e+21 222222222222222240 1.393e+21 125000000000000000 1.144e+21 8148148148148148 1.3915e+21 125000000000000000 1.1795e+21
4 160 4 400000000000000000000 2 130000000000000000000 4 400000000000000000000 90 2 200000000000000000000 2 2e+22 4 1.01e+21 158 3 300000000000000000000 2 1e+22 4 300000000000000000000 88 4 400000000000000000000 2 4.92e+21 4 400000000000000000000 89 2 200000000000000000000 2 1e+22 4 200000000000000000000 87 0 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 0 0 7692307692307693 1.4845e+21 -2.0000444222222222e+23 1.298e+21 2619047619047619 1.0615e+21 7692307692307693 1.299e+21 7692307692307693 1.087e+21
5 195 7 700000000000000000000 2 115000000000000000000 4 800000000000000000000 90 2 200000000000000000000 2 2e+22 4 1.01e+21 158 4 400000000000000000000 2 1e+22 4 400000000000000000000 88 4 400000000000000000000 2 4.88e+21 4 400000000000000000000 89 3 300000000000000000000 2 1e+22 4 300000000000000000000 87 6 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 30769230769230772 1.4194999999999999e+21 13888888888888888 1.2154999999999999e+21 1453488372093023.2 979198019801980200000 30769230769230772 1.20525e+21 13888888888888888 993801980198019800000
6 230 8 800000000000000000000 2 103750000000000000000 4 900000000000000000000 90 4 400000000000000000000 2 1.9998e+22 4 2.05375e+21 158 4 400000000000000000000 2 1e+22 4 400000000000000000000 88 6 600000000000000000000 2 4.81e+21 4 600000000000000000000 89 3 300000000000000000000 2 1e+22 4 300000000000000000000 87 0 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 974658869395711.6 1.3489444444444445e+21 9216589861751152 1.1296666666666666e+21 9216589861751152 890962069304922000000 974658869395711.6 1.1163611111111111e+21 9216589861751152 901354830674789900000
7 265 10 1e+21 2 88194444444444440000 4 1.1e+21 90 4 400000000000000000000 2 1.9997016433353623e+22 4 2.05375e+21 158 4 400000000000000000000 2 9.9975e+21 4 400000000000000000000 88 9 900000000000000000000 2 4.755e+21 4 900000000000000000000 89 3 300000000000000000000 2 1e+22 4 300000000000000000000 87 4 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 1128205128205128.2 1.2740959595959597e+21 -2.0000142785714287e+23 1.0400927165753702e+21 1128205128205128.2 806488745070490000000 2739726027397260.5 1.0305025252525252e+21 499500499500499.5 812023317121730500000
8 300 11 1.1e+21 2 74558080808080800000 4 1.2e+21 90 4 400000000000000000000 2 1.999501643335362e+22 4 2.05375e+21 158 6 600000000000000000000 2 9.995e+21 4 620001200000000000000 88 10 1e+21 2 4.6972222222222224e+21 4 1e+21 89 4 400000000000000000000 2 1e+22 4 400000000000000000000 87 0 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 375375375375375.4 1.2000959595959597e+21 -2.000006150769231e+23 954518766484073900000 337941628264208.94 722155411737156600000 337941628264208.94 948115425356589600000 1923076923076923.2 726333217710085100000
9 335 12 1.2e+21 2 57058080808080810000 4 1.3e+21 90 5 500000000000000000000 2 1.9993113816189897e+22 4 2.913125e+21 158 8 800000000000000000000 2 9.993387099895936e+21 4 820001200000000000000 88 10 1e+21 2 4.630222222222222e+21 4 1e+21 89 5 500000000000000000000 2 1e+22 4 500000000000000000000 87 6 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 1998001998001998 1.1249421134421134e+21 142949967511371.03 868518766484073900000 -2.000003173015873e+23 638982038481199200000 142949967511371.03 868269271510435800000 1998001998001998 639758811425530700000
10 370 12 1.2e+21 2 40135003885003880000 4 1.3e+21 90 5 500000000000000000000 2 1.999200418306396e+22 4 2.913125e+21 158 10 1e+21 2 9.992167589485463e+21 4 1.0200012001e+21 88 12 1.2e+21 2 4.560222222222222e+21 4 1.2e+21 89 6 600000000000000000000 2 1e+22 4 600000000000000000000 87 6 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 1156737998843262 1.049429292929293e+21 992063492063492.1 780485797879339500000 992063492063492.1 551486590712204900000 1156737998843262 784551322792487000000 289184499710815.5 556149648650952840000
