Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 5525 9 900000000000000000000 2 33611111111111110000 4 900000000000000000000 5215 4 400000000000000000000 2 1.9991525423728814e+22 4 1.84375e+21 5312 12 1.2e+21 2 9.992233031285097e+21 4 1.20001110111e+21 5213 15 1.5e+21 2 4.5225746753246756e+21 4 1.5e+21 5212 10 1e+21 2 1e+22 4 1e+21 5214 0 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 0 0 684931506849315.1 1.0285833339575568e+21 42413726624277.94 729621367125727900000 -2.0000003994005994e+23 363744940320571000000 1923076923076923.2 723921022574412400000 684931506849315.1 421210503507007100000
12 5560 11 1.1e+21 2 16944444444444445000 4 1.1e+21 5215 5 500000000000000000000 2 1.999e+22 4 1.94375e+21 5312 13 1.3e+21 2 9.98973304607894e+21 4 1.30001110111001e+21 5213 15 1.5e+21 2 4.461241341991342e+21 4 1.5e+21 5212 11 1.1e+21 2 1e+22 4 1.1e+21 5214 8 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 -2.0000003001501507e+23 952685891499165000000 992063492063492.1 653553745572575700000 -2.0000003001501507e+23 272957061532692220000 -2.0000003001501507e+23 641660280101451300000 992063492063492.1 333296183856356900000
13 5595 11 1.1e+21 2 3308080808080808000 2 1.1e+21 5215 7 700000000000000000000 2 1.9988102893890674e+22 4 4.99140625e+21 5312 13 1.3e+21 2 9.988194520747662e+21 4 1.30001110111001e+21 5213 15 1.5e+21 2 4.391241341991342e+21 4 1.5e+21 5212 14 1.4e+21 2 1e+22 4 1.4e+21 5214 8 1 0 1 1 1 2 1 3 1 4 1 1 0 1 1 1 2 1 3 1 4 0 -1 0 1 1 1 2 1 3 1 4 2 -1 0 1 1 1 2 1 3 1 4 1 -1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 withdrawStake 0 0 0 stakeFunds 100000000000000000000 0 1 stakeFunds 100000000000000000000 1 0 withdrawStake 0 0 0 -2.0000001456466304e+23 878606630852032100000 320437047735138300000 973990793307714000000 0 277623728199358870000 363372093023255.75 555740417838186300000 109751552146919200000 443047736003276100000
14 5630 11 700000000000000000000 2 0 6 700000000000000000000 5215 8 800000000000000000000 2 1.998732405526178e+22 4 5.09140625e+21 5312 13 1.3e+21 2 9.98742529654631e+21 4 1.30001110111001e+21 5213 15 1.5e+21 2 4.321241341991342e+21 4 1.5e+21 5212 15 1.5e+21 2 1e+22 4 1.5e+21 5214 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 243664717348927.88 801939964185365400000 592417061611374.4 893419160143170000000 -2.000000118424171e+23 183059619066608250000 33363663936937.34 467818981594515900000 33363663936937.34 351930043813618300000
15 5660 11 700000000000000000000 2 0 6 700000000000000000000 5215 9 900000000000000000000 2 1.998560148352632e+22 4 9.0357421875e+21 5312 15 1.5e+21 2 9.986656072345726e+21 4 1.50001110111001e+21 5213 16 1.6e+21 2 4.2545746753246756e+21 4 1.6e+21 5212 16 1.6e+21 2 1e+22 4 1.6e+21 5214 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 488162069807176 722023294317802400000 -2.000000097583598e+23 811002484275584700000 -2.000000097583598e+23 87476280799484770000 21721958925775.395 379113250232520340000 -2.000000097583598e+23 260728052411159900000
16 5690 11 700000000000000000000 2 0 6 700000000000000000000 5215 9 900000000000000000000 2 1.998492586802365e+22 4 9.0357421875e+21 5312 16 1.6e+21 2 9.982656094615122e+21 4 1.60001110111001e+21 5213 17 1.7e+21 2 4.1970746753246754e+21 4 1.7e+21 5212 19 1.9e+21 2 1e+22 4 1.9e+21 5214 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 407000407000407.06 640883584105358400000 17899275892954.79 729078741378516600000 4154407428364880000 91630688227849650000 407000407000407.06 289723619845640220000 17899275892954.79 168546060913181660000
17 5719 11 700000000000000000000 2 0 6 700000000000000000000 5215 9 900000000000000000000 2 1.9984340346116296e+22 4 9.0357421875e+21 5312 18 1.8e+21 2 9.980781107617894e+21 4 1.80001110111001e+21 5213 19 1.9e+21 2 4.140015851795264e+21 4 1.9e+21 5212 19 1.9e+21 2 1e+22 4 1.9e+21 5214 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 291545189504373.2 561785872344674200000 12572146979852.42 645852965471438000000 3157894736842100000 94788582964691750000 291545189504373.2 200842654381594280000 171232876712328.78 76048804936052020000
18 5748 11 700000000000000000000 2 0 6 700000000000000000000 5215 10 1e+21 2 1.9982340346116296e+22 4 1.490224609375e+22 5312 19 1.9e+21 2 9.9791143956742e+21 4 1.90001110111001e+21 5213 21 2.1e+21 2 4.084752693900527e+21 4 2.1e+21 5212 19 1.9e+21 2 9.999473684210526e+21 4 1.9e+21 5214 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 10689990281852.02 481839043135595540000 215936082919455.84 558017964992435850000 3383458646616540000 98172041611308290000 -2.0000000582798838e+23 114266375415251350000 6015729367258540000 82064534303310560000
19 5776 11 700000000000000000000 2 0 6 700000000000000000000 5215 10 1e+21 2 1.9981209041192933e+22 4 1.490224609375e+22 5312 20 2e+21 2 9.9791143956742e+21 4 2.00001110111001e+21 5213 22 2.2e+21 2 4.031895551043384e+21 4 2.2e+21 5212 20 2e+21 2 9.99842105263158e+21 4 2e+21 5214 4 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 9165520976569.6 401459313493616500000 124875124875124.88 472108874083345000000 3227269952010630000 101399311563318920000 124875124875124.88 27916159847295173000 5715593275066140000 87780127578376700000
20 5804 11 700000000000000000000 2 0 6 700000000000000000000 5215 12 1.2e+21 2 1.997949612040053e+22 4 2.3752001953125e+22 5312 21 2.1e+21 2 9.978614398449464e+21 4 2.10001110111001e+21 5213 22 2.2e+21 2 3.977804641952475e+21 4 2.2e+21 5212 20 2e+21 2 9.99842105263158e+21 4 2e+21 5214 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 -2.000000049968754e+23 324229875991616100000 72296124927703.88 389111974592837900000 187811062071556.03 4148226794991472000 12311210462842323000 40227370310137496000 6457969701010280000 94238097279386980000
21 5832 11 700000000000000000000 2 0 6 700000000000000000000 5215 13 1.3e+21 2 1.9979264955675518e+22 4 4.331395263671875e+22 5312 21 2.1e+21 2 9.975281077498732e+21 4 2.10001110111001e+21 5213 23 2.3e+21 2 3.920077369225202e+21 4 2.3e+21 5212 21 2.1e+21 2 9.99842105263158e+21 4 2.1e+21 5214 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 -2.000000043165623e+23 243190469118126560000 7917656373738.381 303155958658008200000 3954448828510494000 8102675623501966000 13103353410140064000 53330723720277560000 6068174383913550000 100306271663300530000
22 5859 11 700000000000000000000 2 0 6 700000000000000000000 5215 13 1.3e+21 2 1.9978600227789125e+22 4 4.331395263671875e+22 5312 22 2.2e+21 2 9.972900137699243e+21 4 2.20001110111001e+21 5213 23 2.3e+21 2 3.867468673573028e+21 4 2.3e+21 5212 22 2.2e+21 2 9.99794486215539e+21 4 2.2e+21 5214 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 -2.0000000375434317e+23 163807379456913340000 164365548980933.6 219231908703806360000 4782608695652175000 12885284319154141000 11313582725597395000 64644306445874954000 6886405609315.388 5511229320957777000
23 5887 11 700000000000000000000 2 0 6 700000000000000000000 5215 13 1.3e+21 2 1.997760226116925e+22 4 4.331395263671875e+22 5312 23 2.3e+21 2 9.971991051377364e+21 4 2.30001110111001e+21 5213 24 2.4e+21 2 3.811381717051289e+21 4 2.4e+21 5212 23 2.3e+21 2 9.99794486215539e+21 4 2.3e+21 5214 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 -2.0000000328566735e+23 81325493300878740000 6026736795992.566 134396836608463500000 4583333333333332000 17468617652487473000 12092568232843776000 76736874678718730000 6168482756344036000 11679712077301813000
24 5914 11 700000000000000000000 2 0 6 700000000000000000000 5215 13 1.3e+21 2 1.9975897336049213e+22 4 4.331395263671875e+22 5312 24 2.4e+21 2 9.970686666368287e+21 4 2.40001110111001e+21 5213 24 2.4e+21 2 3.759298383717956e+21 4 2.4e+21 5212 24 2.4e+21 2 9.997510079546692e+21 4 2.4e+21 5214 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 19765461063424440000 101090954364303180000 56869881710646.04 52889633161811910000 4583333333333334000 22051950985820807000 10851803132354210000 87588677811072940000 4270378917028039000 15950090994329852000
25 5940 11 700000000000000000000 2 0 6 700000000000000000000 5215 14 1.4e+21 2 1.9974600227789126e+22 4 7.260687866210937e+22 5312 24 2.4e+21 2 9.970270001628887e+21 4 2.40001110111001e+21 5213 24 2.4e+21 2 3.703048383717956e+21 4 2.4e+21 5212 24 2.4e+21 2 9.997510079546692e+21 4 2.4e+21 5214 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 5304400241134.103 18699599607807377000 15241015759953854000 68130648921765765000 5833329478799078000 27885280464619885000 10838842453231760000 98427520264304700000 5240163958304811000 21190254952634663000
26 5966 11 700000000000000000000 2 0 6 700000000000000000000 5215 14 1.4e+21 2 1.9974004886415102e+22 4 7.260687866210937e+22 5312 25 2.5e+21 2 9.967770012775784e+21 4 2.50001110111001e+21 5213 24 2.4e+21 2 3.652215050384622e+21 4 2.4e+21 5212 24 2.4e+21 2 9.99667674621336e+21 4 2.4e+21 5214 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 17466667114309476000 36166266722116854000 15816607125550094000 83947256047315860000 4566664890496950000 32451945355116835000 12072174010395380000 110499694274700080000 5000031076855722000 26190286029490385000
