Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 21852 13 1.3e+21 2 1.4898055555555556e+22 4 1.3e+21 21574 9 900000000000000000000 2 1.9988601587301586e+22 4 900000000000000000000 21550 11 1.1e+21 2 9.993333333333333e+21 4 1.1e+21 21548 4 400000000000000000000 2 4.598333333333333e+21 4 400000000000000000000 21605 13 1.3e+21 2 1e+22 4 1.3e+21 21549 4 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 55055055055055.06 824238578088578100000 -19999863013698630000 617399572649572700000 -19999863013698630000 716150360750360800000 55055055055055.06 624143162393162400000 55055055055055.06 401964407814407800000
12 21887 13 1.3e+21 2 1.48842094017094e+22 4 1.3e+21 21574 11 1.1e+21 2 1.998704603174603e+22 4 1.1e+21 21550 14 1.4e+21 2 9.991515151515152e+21 4 1.4e+21 21548 4 400000000000000000000 2 4.528333333333333e+21 4 400000000000000000000 21605 13 1.3e+21 2 1e+22 4 1.3e+21 21549 4 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 26715239829993.93 747305011655011600000 26715239829993.93 521554417804417800000 -19999818016378524000 669546464646464700000 -19999924924924924000 530242063492063500000 26715239829993.93 307307065157065200000
13 21923 14 1.4e+21 2 1.4865747863247864e+22 4 1.4e+21 21574 12 1.2e+21 2 1.9985591486291487e+22 4 1.2e+21 21550 17 1.7e+21 2 9.989372294372293e+21 4 1.7e+21 21548 4 400000000000000000000 2 4.458333333333333e+21 4 400000000000000000000 21605 13 1.3e+21 2 1e+22 4 1.3e+21 21549 0 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 -1 4 4 1 0 1 1 1 2 1 3 -1 4 8 1 0 1 1 1 2 1 3 -1 4 0 1 0 1 1 1 2 1 3 -1 4 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 0 0 -19999854280510018000 669971678321678400000 -19999854280510018000 424785510241392600000 14923348256681.59 622968033273915600000 0 535830298786181150000 -19999854280510018000 211966729022611400000
14 21958 17 1.7e+21 2 1.4850033577533578e+22 4 1.7e+21 21574 12 1.2e+21 2 1.9984091486291484e+22 4 1.2e+21 21550 18 1.8e+21 2 9.987019353195823e+21 4 1.8e+21 21548 4 400000000000000000000 2 4.388333333333333e+21 4 400000000000000000000 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 0 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 0 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 -19999918599918600000 591589325380501900000 -49984615384615380000 327050216123745570000 -49984615384615380000 577533392751039800000 -49984615384615380000 439526377217553660000 -19999918599918600000 115741238826532950000
15 21988 19 1.9e+21 2 1.4836504165768873e+22 4 1.9e+21 21574 12 1.2e+21 2 1.9982258152958155e+22 4 1.2e+21 21550 18 1.8e+21 2 9.986463797640268e+21 4 1.8e+21 21548 7 700000000000000000000 2 4.318333333333333e+21 4 700000000000000000000 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 4 1 0 1 1 1 2 1 3 0 4 4 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 0 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 12572146979827.42 504567186700468400000 12572146979827.42 232872271261590160000 -49997093023255814000 508226375207180200000 -19999941690962100000 348565224335348200000 -49997093023255814000 20092116019515400000
16 22018 20 2e+21 2 1.4822819955242556e+22 4 2e+21 21574 12 1.2e+21 2 1.998075815295815e+22 4 1.2e+21 21550 20 2e+21 2 9.985908242084713e+21 4 2e+21 21548 9 900000000000000000000 2 4.2711904761904764e+21 4 900000000000000000000 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 6 1 0 1 1 1 2 1 3 0 4 2 1 0 1 1 1 2 1 3 0 4 4 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 -49998630136986305000 416400520033801800000 -19999942163100058000 141705604594923490000 9165520976544.6 440059708540513500000 -49998630136986305000 259231891002014830000 9111111111111110000 29203227130626510000
17 22047 20 2e+21 2 1.4808819955242556e+22 4 2e+21 21574 13 1.3e+21 2 1.997942481962482e+22 4 1.3e+21 21550 21 2.1e+21 2 9.983408242084712e+21 4 2.1e+21 21548 11 1.1e+21 2 4.2167460317460316e+21 4 1.1e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 4 1 0 1 1 1 2 1 3 0 4 0 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 7917656373713.381 327894193027474800000 -19999950006249220000 50097878987197874000 -49999249249249255000 368462472443277400000 -49999249249249255000 170658464428588270000 9762237762237764000 38965464892864274000
18 22076 21 2.1e+21 2 1.4793819955242555e+22 4 2.1e+21 21574 13 1.3e+21 2 1.997819405039405e+22 4 1.3e+21 21550 22 2.2e+21 2 9.981979670656141e+21 4 2.2e+21 21548 13 1.3e+21 2 4.16492784992785e+21 4 1.3e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 2 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 0 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 -19999954504094630000 241389031522313240000 8213120213120216000 58310999200318090000 -19999956812783415000 294023245004049970000 -49999545040946310000 86138650908774740000 9150849150849146000 48116314043713420000
19 22104 22 2.2e+21 2 1.4780486621909223e+22 4 2.2e+21 21574 14 1.4e+21 2 1.997665558885559e+22 4 1.4e+21 21550 22 2.2e+21 2 9.978797852474324e+21 4 2.2e+21 21548 14 1.4e+21 2 4.111081696081696e+21 4 1.4e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 6 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 2 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 -49999635701275040000 153479940613222330000 6272727272727270000 64583726473045360000 -19999963570127503000 218386881367686300000 18324675324675330000 104463326233450070000 7584415584415590000 55700729628129010000
20 22131 22 2.2e+21 2 1.476775934918195e+22 4 2.2e+21 21574 15 1.5e+21 2 1.997522701742702e+22 4 1.5e+21 21550 22 2.2e+21 2 9.977888761565233e+21 4 2.2e+21 21548 15 1.5e+21 2 4.0575102675102676e+21 4 1.5e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 2 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 4 1 0 1 1 1 2 1 3 0 4 4 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 -19999970379146920000 65249637582919320000 7581818181818180000 72165544654863540000 6886405609290.388 142550517731322690000 6886405609290.388 21645144415268254000 7824242424242420000 63524972052371430000
21 22159 22 2.2e+21 2 1.475275934918195e+22 4 2.2e+21 21574 16 1.6e+21 2 1.997416035076035e+22 4 1.6e+21 21550 24 2.4e+21 2 9.977434216110687e+21 4 2.4e+21 21548 15 1.5e+21 2 4.0055102675102676e+21 4 1.5e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 0 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 0 0 undefined 0 -1 1 undefined 0 -1 1 15299242424242420000 80548880007161740000 6068181818181820000 78233726473045360000 -19999962437787587000 66039154094959050000 18602272727272730000 40247417142540984000 7102272727272730000 70627244779644160000
22 22185 23 2.3e+21 2 1.4740032076454677e+22 4 2.3e+21 21574 16 1.6e+21 2 1.997266035076035e+22 4 1.6e+21 21550 24 2.4e+21 2 9.97576754944402e+21 4 2.4e+21 21548 15 1.5e+21 2 3.950843600843601e+21 4 1.5e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 15228260869565220000 95777140876726960000 5632246376811590000 83865972849856950000 21827898550724640000 87867052645683690000 18019927536231887000 58267344678772870000 6423913043478260000 77051157823122420000
23 22210 23 2.3e+21 2 1.47278581634112e+22 4 2.3e+21 21574 16 1.6e+21 2 1.997153535076035e+22 4 1.6e+21 21550 24 2.4e+21 2 9.97326754944402e+21 4 2.4e+21 21548 15 1.5e+21 2 3.8995102675102676e+21 4 1.5e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 13293478260869560000 109070619137596520000 7168478260869570000 91034451110726520000 21989130434782610000 109856183080466300000 15942028985507250000 74209373664280120000 8019927536231880000 85071085359354300000
24 22235 23 2.3e+21 2 1.4713945119932937e+22 4 2.3e+21 21574 16 1.6e+21 2 1.9970285350760353e+22 4 1.6e+21 21550 24 2.4e+21 2 9.97201754944402e+21 4 2.4e+21 21548 15 1.5e+21 2 3.8495102675102676e+21 4 1.5e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 0 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 4 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 stakeFunds 100000000000000000000 0 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 -19999967126890205000 23632213340495073000 6155797101449280000 97190248212175800000 5304400241109.103 32696762790611223000 16483695652173900000 90693069316454020000 6317028985507250000 91388114344861550000
25 22262 24 2.4e+21 2 1.4701336424280765e+22 4 2.4e+21 21574 16 1.6e+21 2 1.9969035350760353e+22 4 1.6e+21 21550 25 2.5e+21 2 9.96951754944402e+21 4 2.5e+21 21548 15 1.5e+21 2 3.7995102675102676e+21 4 1.5e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 14650000000000006000 38282213340495080000 6041666666666650000 103231914878842450000 26299999999999996000 58996762790611220000 16916666666666680000 107609735983120700000 6333333333333350000 97721447678194900000
26 22287 24 2.4e+21 2 1.4689669757614097e+22 4 2.4e+21 21574 16 1.6e+21 2 1.996766035076035e+22 4 1.6e+21 21550 25 2.5e+21 2 9.96831754944402e+21 4 2.5e+21 21548 15 1.5e+21 2 3.7435102675102676e+21 4 1.5e+21 21605 13 1.3e+21 2 1e+22 5 1.3e+21 21549 undefined 1 0 1 1 1 2 1 3 0 4 0 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 6 1 0 1 1 1 2 1 3 0 4 undefined 1 0 1 1 1 2 1 3 0 4 undefined 0 -1 1 stakeFunds 100000000000000000000 0 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 14000000000000000000 52282213340495080000 -19999971066907775000 9023581545509126000 21500000000000000000 80496762790611220000 -49999703791469190000 23568069316454023000 6791666666666650000 104513114344861550000
