Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 10159 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 10 1e+21 2 1.999027252740255e+22 4 1.619716796875e+22 9853 8 800000000000000000000 2 9.993714469224095e+21 4 821211110000000000000 9852 14 1.4e+21 2 4.48799358974359e+21 4 1.4e+21 9851 13 1.3e+21 2 1e+22 4 1.3e+21 9850 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 142949967511371.03 803466081778667000000 728597449908925.2 761043040293040300000 728597449908925.2 357183609477874600000 124875124875124.88 830050466476591800000 -2.0000001818926295e+23 555033531334573100000
12 10189 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 11 1.1e+21 2 1.998959006820528e+22 4 1.629716796875e+22 9853 9 900000000000000000000 2 9.992496755547522e+21 4 921211110100000000000 9852 16 1.6e+21 2 4.430136446886447e+21 4 1.6e+21 9851 14 1.4e+21 2 1e+22 4 1.4e+21 9850 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 93843843843843.84 712203678769095400000 93843843843843.84 673543040293040300000 -2.0000001456466304e+23 270308609477874600000 488162069807176 741312738547443800000 -2.0000001456466304e+23 466715786267669950000
13 10219 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 13 1.3e+21 2 1.998899348257343e+22 4 4.893375244140625e+22 9853 9 900000000000000000000 2 9.991411217184995e+21 4 921211110100000000000 9852 17 1.7e+21 2 4.374511446886447e+21 4 1.7e+21 9851 16 1.6e+21 2 1e+22 4 1.6e+21 9850 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 100456621004566.22 619524423697041700000 100456621004566.22 587900460662250140000 -2.000000097583598e+23 184430343695152600000 407000407000407.06 653673854040823400000 -2.000000097583598e+23 377343232738210200000
14 10249 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 13 1.3e+21 2 1.9988440315212725e+22 4 4.893375244140625e+22 9853 11 1.1e+21 2 9.991411217184995e+21 4 1.121211110111e+21 9852 18 1.8e+21 2 4.3162761527688e+21 4 1.8e+21 9851 18 1.8e+21 2 1e+22 4 1.8e+21 9850 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 56869881710646.04 526402369314518100000 56869881710646.04 502365460894056840000 56869881710646.04 97767764186940420000 -2.0000000685410596e+23 568682028357732340000 56869881710646.04 288383173259329540000
15 10279 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 17 1.7e+21 2 1.998782895374043e+22 4 2.2084219284057618e+23 9853 11 1.1e+21 2 9.989627430811524e+21 4 1.121211110111e+21 9852 18 1.8e+21 2 4.2579428194354667e+21 4 1.8e+21 9851 19 1.9e+21 2 1e+22 4 1.9e+21 9850 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 55055055055055.06 434326452953522700000 -2.0000000582798838e+23 415929080426442700000 14226131653572780000 111993895840513200000 342876735813475.06 486243304592728600000 55055055055055.06 199300176546632240000
16 10308 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 17 1.7e+21 2 1.998739358061881e+22 4 2.2084219284057618e+23 9853 13 1.3e+21 2 9.985870689585884e+21 4 1.32121111011111e+21 9852 19 1.9e+21 2 4.1979428194354667e+21 4 1.9e+21 9851 20 2e+21 2 1e+22 4 2e+21 9850 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 25437525437525.44 340771870702537400000 33363663936912.34 328737817102884400000 -2.000000049968754e+23 24330630146152567000 -2.000000049968754e+23 402560905314502900000 33363663936912.34 109698941147339540000
17 10338 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 18 1.8e+21 2 1.998615899735209e+22 4 3.6873138084411624e+23 9853 15 1.5e+21 2 9.985113808272712e+21 4 1.521211110111111e+21 9852 19 1.9e+21 2 4.141627029961782e+21 4 1.9e+21 9851 22 2.2e+21 2 1e+22 4 2.2e+21 9850 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 291545189504373.2 248666969588868120000 21721958925750.395 241745376220257550000 12632121347636992000 36962751493789560000 -2.0000000375434317e+23 321509358536092700000 -2.0000000375434317e+23 19712777379143330000
18 10367 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 18 1.8e+21 2 1.9984976677031444e+22 4 3.6873138084411624e+23 9853 16 1.6e+21 2 9.98379905978862e+21 4 1.621211110111111e+21 9852 20 2e+21 2 4.081627029961782e+21 4 2e+21 9851 24 2.4e+21 2 1e+22 4 2.4e+21 9850 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 249968753905761.8 155770559656976740000 17899275892929.79 152515252317217000000 11001084800537140000 47963836294326700000 21429795988342.19 239510443336629800000 9019647178478314000 28732424557621645000
19 10395 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 19 1.9e+21 2 1.9984498060753493e+22 4 3.688313808441162e+23 9853 17 1.7e+21 2 9.98379905978862e+21 4 1.721211110111111e+21 9852 21 2.1e+21 2 4.0266270299617823e+21 4 2.1e+21 9851 24 2.4e+21 2 9.999583333333334e+21 4 2.4e+21 9850 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 18221574344023.324 65447040665112650000 215936082919455.84 65422151262604260000 11845780348447520000 59809616642774220000 14923348256681.59 156654384985905800000 9226009603174605000 37958434160796250000
20 10423 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 20 2e+21 2 1.9982510990103453e+22 4 7.014570538520813e+23 9853 18 1.8e+21 2 9.981475114122333e+21 4 1.821211110111111e+21 9852 22 2.2e+21 2 3.971388934723687e+21 4 2.2e+21 9851 24 2.4e+21 2 9.998333333333334e+21 4 2.4e+21 9850 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 11586003572197580000 77033044237310230000 11419411554936140000 76841562817540400000 10000285120805190000 69809901763579410000 15623047119110.113 70840689148095290000 8105521204257610000 46063955365053860000
21 10449 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 21 2.1e+21 2 1.998170445366973e+22 4 7.015570538520813e+23 9853 18 1.8e+21 2 9.979711397668942e+21 4 1.821211110111111e+21 9852 22 2.2e+21 2 3.9186616619964144e+21 4 2.2e+21 9851 24 2.4e+21 2 9.998333333333334e+21 4 2.4e+21 9850 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 9189154163846970000 86222198401157200000 11960025999410260000 88801588816950660000 11515407153815340000 81325308917394750000 15000570160328090000 85841259308423380000 7377593342378105000 53441548707431965000
22 10474 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 21 2.1e+21 2 1.998145289773412e+22 4 7.015570538520813e+23 9853 18 1.8e+21 2 9.978064142178712e+21 4 1.821211110111111e+21 9852 22 2.2e+21 2 3.8659343892691414e+21 4 2.2e+21 9851 24 2.4e+21 2 9.997916666666666e+21 4 2.4e+21 9850 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 11694495812410640000 97916694213567840000 11561247785964220000 100362836602914880000 9091194171073140000 90416503088467890000 13637503957019820000 99478763265443200000 7656306954617795000 61097855662049760000
23 10499 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 21 2.1e+21 2 1.997945941003412e+22 4 7.015570538520813e+23 9853 18 1.8e+21 2 9.976416881197627e+21 4 1.821211110111111e+21 9852 22 2.2e+21 2 3.8159343892691414e+21 4 2.2e+21 9851 24 2.4e+21 2 9.997916666666666e+21 4 2.4e+21 9850 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 10105894735507240000 108022588949075080000 13496005182465.99 12747992037727662000 9091194171073130000 99507697259541020000 13637218876855780000 113115982142298980000 7101795245741120000 68199650907790880000
24 10525 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 22 2.2e+21 2 1.9978652988564167e+22 4 1.4498398181200027e+24 9853 18 1.8e+21 2 9.975318710870258e+21 4 1.821211110111111e+21 9852 22 2.2e+21 2 3.7659343892691414e+21 4 2.2e+21 9851 24 2.4e+21 2 9.9975e+21 4 2.4e+21 9850 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 187811062071556.03 18074427621083496000 11981357927182025000 24729349964909687000 9507851650122650000 109015548909663670000 -2.0000000289186257e+23 28116395981119310000 7732269507716650000 75931920415507530000
25 10552 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 22 2.2e+21 2 1.9978072281525665e+22 4 1.4498398181200027e+24 9853 18 1.8e+21 2 9.974769625706848e+21 4 1.821211110111111e+21 9852 23 2.3e+21 2 3.713207116541869e+21 4 2.3e+21 9851 25 2.5e+21 2 9.997083333333334e+21 4 2.5e+21 9850 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 11897173936250016000 29971601557333512000 13447225247524778000 38176575212434465000 12572146979827.42 17711339029850161000 13443892099689896000 41560288080809206000 7645331380374850000 83577251795882380000
26 10578 4 400000000000000000000 2 106000000000000000000 5 500000000000000000000 9920 22 2.2e+21 2 1.9977153786380798e+22 4 1.4498398181200027e+24 9853 19 1.9e+21 2 9.97135870806769e+21 4 1.921211110111111e+21 9852 23 2.3e+21 2 3.663207116541869e+21 4 2.3e+21 9851 25 2.5e+21 2 9.996283333333333e+21 4 2.5e+21 9850 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 11575640066509083000 41547241623842595000 13233126213588556000 51409701426023020000 9565355337577791000 27276694367427953000 14084902111278025000 55645190192087230000 7179670673332810000 90756922469215190000
