Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 391 10 1e+21 2 47333333333333340000 4 1e+21 111 8 800000000000000000000 2 1.9989709523809523e+22 4 800000000000000000000 88 9 900000000000000000000 2 9.995142857142856e+21 4 900000000000000000000 108 13 1.3e+21 2 4.4727200577200576e+21 4 1.3e+21 87 10 1e+21 2 1e+22 4 1e+21 110 8 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 1 0 -2.0000003994005994e+23 914761582861582900000 909918107370336.6 660219680319680300000 499500499500499.5 442365245865245900000 499500499500499.5 735075419025419000000 243664717348927.88 556606060606060600000
12 426 12 1.2e+21 2 30333333333333330000 4 1.2e+21 111 9 900000000000000000000 2 1.9988459523809523e+22 4 900000000000000000000 88 9 900000000000000000000 2 9.992920634920635e+21 4 900000000000000000000 108 14 1.4e+21 2 4.404258519258519e+21 4 1.4e+21 87 11 1.1e+21 2 1e+22 4 1.1e+21 110 4 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 0 0 100456621004566.22 829594916194916200000 100456621004566.22 573203807303807340000 171232876712328.78 360143023643023640000 100456621004566.22 655019863469863500000 289184499710815.5 479106060606060600000
13 461 13 1.3e+21 2 14500000000000000000 4 1.3e+21 111 10 1e+21 2 1.998712619047619e+22 4 1e+21 88 12 1.2e+21 2 9.988476190476191e+21 4 1.2e+21 108 14 1.4e+21 2 4.3378299478299477e+21 4 1.4e+21 87 11 1.1e+21 2 1e+22 4 1.1e+21 110 0 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 0 1 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 0 1 stakeFunds 100000000000000000000 2 0 0 843841070041070000000 124875124875124.88 486880730380730400000 -2.0000003001501507e+23 277450715950715960000 0 672727555777555700000 42413726624252.94 402267599067599100000
14 496 13 1.3e+21 2 0 6 1.3e+21 111 11 1.1e+21 2 1.998552619047619e+22 4 1.1e+21 88 13 1.3e+21 2 9.988476190476191e+21 4 1.3e+21 108 14 1.4e+21 2 4.2678299478299477e+21 4 1.4e+21 87 12 1.2e+21 2 1e+22 4 1.2e+21 110 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 93843843843843.84 754386524586524500000 93843843843843.84 397244366744366740000 -2.0000002312319263e+23 192632534132534100000 33363663936912.34 585948334998335000000 93843843843843.84 319592274392274400000
15 526 13 1.3e+21 2 0 6 1.3e+21 111 14 1.4e+21 2 1.9983889826839825e+22 4 1.4e+21 88 14 1.4e+21 2 9.988476190476191e+21 4 1.4e+21 108 14 1.4e+21 2 4.202829947829948e+21 4 1.4e+21 87 13 1.3e+21 2 1e+22 4 1.3e+21 110 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 -2.0000001818926295e+23 663386524586524500000 26715239829993.93 306244366744366740000 728597449908925.2 106203962703962700000 45537340619307.83 499805477855477800000 26715239829993.93 236877988677988680000
16 556 13 1.3e+21 2 0 6 1.3e+21 111 15 1.5e+21 2 1.9982604112554113e+22 4 1.5e+21 88 16 1.6e+21 2 9.987047619047618e+21 4 1.6e+21 108 15 1.5e+21 2 4.142829947829948e+21 4 1.5e+21 87 14 1.4e+21 2 1e+22 4 1.4e+21 110 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 592417061611374.4 572278191253191260000 592417061611374.4 215894366744366740000 17899275892929.79 20337296037296038000 37026066350710.9 411938811188811200000 -2.0000001456466304e+23 153636322011322020000
17 586 13 1.3e+21 2 0 6 1.3e+21 111 16 1.6e+21 2 1.9981537445887445e+22 4 1.6e+21 88 17 1.7e+21 2 9.98454761904762e+21 4 1.7e+21 108 17 1.7e+21 2 4.084829947829948e+21 4 1.7e+21 87 15 1.5e+21 2 1e+22 4 1.5e+21 110 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 30510129362948.5 480300250076720660000 14923348256681.59 124629660862013800000 14830882352941175000 35168178390237213000 -2.000000118424171e+23 323953517071164100000 407000407000407.06 68003969070145544000
18 615 13 1.3e+21 2 0 6 1.3e+21 111 17 1.7e+21 2 1.9980037445887447e+22 4 1.7e+21 88 18 1.8e+21 2 9.982782913165266e+21 4 1.8e+21 108 18 1.8e+21 2 4.0301240654770067e+21 4 1.8e+21 87 16 1.6e+21 2 1e+22 4 1.6e+21 110 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 342876735813475.06 391208746808746840000 342876735813475.06 35655804652863476000 11228758169934637000 46396936560171850000 25437525437525.44 235487013803190300000 15673202614379076000 83677171684524620000
19 643 13 1.3e+21 2 0 6 1.3e+21 111 18 1.8e+21 2 1.9978625681181565e+22 4 1.8e+21 88 18 1.8e+21 2 9.9811162464986e+21 4 1.8e+21 108 20 2e+21 2 3.97345739881034e+21 4 2e+21 87 16 1.6e+21 2 9.999375e+21 4 1.6e+21 110 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 21429795988342.19 299653191253191200000 8444444444444444000 44100249097307920000 12625000000000000000 59021936560171850000 249968753905761.8 144820347136523600000 16291666666666680000 99968838351191300000
20 670 13 1.3e+21 2 0 6 1.3e+21 111 19 1.9e+21 2 1.9977292347848232e+22 4 1.9e+21 88 18 1.8e+21 2 9.980560690943044e+21 4 1.8e+21 108 21 2.1e+21 2 3.92145739881034e+21 4 2.1e+21 87 16 1.6e+21 2 9.998125e+21 4 1.6e+21 110 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 -2.000000097583598e+23 210816098521361680000 12264097744360900000 56364346841668820000 10809628237259820000 69831564797431670000 -2.000000097583598e+23 54263120737191944000 12740288220551370000 112709126571742670000
21 697 13 1.3e+21 2 0 6 1.3e+21 111 19 1.9e+21 2 1.997623971626928e+22 4 1.9e+21 88 18 1.8e+21 2 9.979449579831934e+21 4 1.8e+21 108 21 2.1e+21 2 3.8690764464293874e+21 4 2.1e+21 87 18 1.8e+21 2 9.99625e+21 4 1.8e+21 110 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 18221574344023.324 121316516232305700000 11055973266499584000 67420320108168405000 11533834586466160000 81365399383897830000 12299916457811196000 66563037195003140000 215936082919455.84 26306453221700900000
22 724 13 1.3e+21 2 0 6 1.3e+21 111 20 2e+21 2 1.997487129521665e+22 4 2e+21 88 18 1.8e+21 2 9.9761162464986e+21 4 1.8e+21 108 22 2.2e+21 2 3.814790732143673e+21 4 2.2e+21 87 18 1.8e+21 2 9.99625e+21 4 1.8e+21 110 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 12572146979827.42 33281162696952173000 10501010101010094000 77921330209178500000 10202020202020210000 91567419585918040000 10046464646464650000 76609501841467790000 15100000000000000000 41406453221700900000
23 750 13 1.3e+21 2 0 6 1.3e+21 111 20 2e+21 2 1.997347129521665e+22 4 2e+21 88 19 1.9e+21 2 9.973894024276377e+21 4 1.9e+21 108 22 2.2e+21 2 3.7611543685073097e+21 4 2.2e+21 87 18 1.8e+21 2 9.995694444444444e+21 4 1.8e+21 110 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 9390909090909088000 42672071787861260000 10654545454545450000 88575875663723950000 9746464646464640000 101313884232382680000 10443540669856460000 87053042511324250000 13836363636363637000 55242816858064536000
24 775 13 1.3e+21 2 0 6 1.3e+21 111 20 2e+21 2 1.997237129521665e+22 4 2e+21 88 19 1.9e+21 2 9.97284139269743e+21 4 1.9e+21 108 22 2.2e+21 2 3.7097907321436735e+21 4 2.2e+21 87 18 1.8e+21 2 9.995138888888889e+21 4 1.8e+21 110 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 10117224880382770000 52789296668244030000 10543540669856470000 99119416333580420000 15623047119110.113 10504793323291775000 9390909090909090000 96443951602233340000 14818234981392873000 70061051839457410000
25 801 13 1.3e+21 2 0 6 1.3e+21 111 21 2.1e+21 2 1.997097129521665e+22 4 2.1e+21 88 19 1.9e+21 2 9.970736129539536e+21 4 1.9e+21 108 22 2.2e+21 2 3.6597907321436735e+21 4 2.2e+21 87 18 1.8e+21 2 9.994583333333333e+21 4 1.8e+21 110 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 9567099567099570000 62356396235343600000 9376623376623370000 108496039710203790000 10909090909090910000 21413884232382685000 9471861471861460000 105915813074094800000 14186147186147180000 84247199025604590000
26 826 13 1.3e+21 2 0 6 1.3e+21 111 21 2.1e+21 2 1.9969733199978555e+22 4 2.1e+21 88 19 1.9e+21 2 9.970736129539536e+21 4 1.9e+21 108 22 2.2e+21 2 3.607518004870946e+21 4 2.2e+21 87 18 1.8e+21 2 9.994583333333333e+21 4 1.8e+21 110 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 9376623376623380000 71733019611966980000 -2.0000000685410596e+23 17872663086827174000 9712462975620870000 31126347208003555000 13496005182465.99 16249829934427458000 13826839826839830000 98074038852444420000
27 853 13 1.3e+21 2 0 6 1.3e+21 111 22 2.2e+21 2 1.9968685580930936e+22 4 2.2e+21 88 19 1.9e+21 2 9.969157182171113e+21 4 1.9e+21 108 22 2.2e+21 2 3.557518004870946e+21 4 2.2e+21 87 19 1.9e+21 2 9.994583333333333e+21 4 1.9e+21 110 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 10617224880382770000 82350244492349750000 11033492822966505000 28906155909793680000 9272727272727270000 40399074480730825000 11272727272727271000 27522557207154730000 17052631578947380000 115126670431391800000
