Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
32 38381 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9841333333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.990898648578014e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.99632460939548e+21 0 1.0761392307797611e+21 0 4.0283304226288477e+21 0 1.8621389875461082e+21 0 1.4463610835279298e+21
33 38401 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9835333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.780372332788539e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.050956188342849e+21 0 1.1024550202534454e+21 0 4.056646212102532e+21 0 1.8621389875461082e+21 0 1.498992662475298e+21
34 38421 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.983133333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.622477595946435e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.077271977816533e+21 0 1.1307708097271296e+21 0 4.082962001576216e+21 0 1.8904547770197926e+21 0 1.5273084519489822e+21
35 38441 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9825333333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.490898648578014e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.079271977816533e+21 0 1.183402388674498e+21 0 4.137593580523585e+21 0 1.9167705664934767e+21 0 1.5536242414226666e+21
36 38461 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9821333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.333003911735908e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.105587767290217e+21 0 1.185402388674498e+21 0 4.163909369997269e+21 0 1.9187705664934767e+21 0 1.5556242414226666e+21
37 38481 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.981533333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.280372332788539e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.133903556763901e+21 0 1.211718178148182e+21 0 4.165909369997269e+21 0 1.945086355967161e+21 0 1.5819400308963507e+21
38 38501 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9811333333333332e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.175109174893803e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.18653513571127e+21 0 1.2663497570955506e+21 0 4.165909369997269e+21 0 1.973402145440845e+21 0 1.6102558203700348e+21
39 38521 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9805333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 6.017214438051697e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.214850925184954e+21 0 1.318981336042919e+21 0 4.194225159470953e+21 0 1.973402145440845e+21 0 1.6102558203700348e+21
40 38541 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9801333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 5.911951280156961e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.2674825041323224e+21 0 1.3736129149902874e+21 0 4.220540948944637e+21 0 2.0017179349145294e+21 0 1.6648873993174033e+21
41 38561 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9795333333333332e+22 4 500000000000000000000 37672 38 3.8e+21 2 5.701424964367487e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.2957982936060065e+21 0 1.3999287044639715e+21 0 4.222540948944637e+21 0 2.0017179349145294e+21 0 1.6912031887910875e+21
42 38581 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9791333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 5.622477595946435e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.3221140830796906e+21 0 1.45456028341134e+21 0 4.2751725278920054e+21 0 2.0300337243882135e+21 0 1.745834767738456e+21
43 38601 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9785333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 5.411951280156961e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.3241140830796906e+21 0 1.4808760728850242e+21 0 4.329804106839374e+21 0 2.0563495138618977e+21 0 1.745834767738456e+21
44 38621 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.978133333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 5.306688122262224e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.3504298725533753e+21 0 1.4828760728850242e+21 0 4.329804106839374e+21 0 2.084665303335582e+21 0 1.77415055721214e+21
45 38641 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9775333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 5.227740753841171e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.3787456620270594e+21 0 1.5091918623587086e+21 0 4.331804106839374e+21 0 2.084665303335582e+21 0 1.77415055721214e+21
46 38661 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9771333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 5.175109174893803e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.4313772409744277e+21 0 1.5901392307797612e+21 0 4.331804106839374e+21 0 2.1129810928092662e+21 0 1.8024663466858245e+21
47 38681 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.976533333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.990898648578014e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.486008819921796e+21 0 1.669086599200814e+21 0 4.3601198963130583e+21 0 2.1392968822829503e+21 0 1.8287821361595086e+21
48 38701 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9761333333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.780372332788539e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.5386403988691647e+21 0 1.697402388674498e+21 0 4.3864356857867424e+21 0 2.1412968822829503e+21 0 1.8834137151068771e+21
49 38721 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9755333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.622477595946434e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.566956188342849e+21 0 1.723718178148182e+21 0 4.4147514752604266e+21 0 2.1676126717566347e+21 0 1.9097295045805613e+21
50 38741 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.975133333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.490898648578013e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.566956188342849e+21 0 1.7783497570955506e+21 0 4.4673830542077953e+21 0 2.1959284612303188e+21 0 1.9380452940542454e+21
51 38761 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9745333333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.3330039117359077e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.595271977816533e+21 0 1.7783497570955506e+21 0 4.4956988436814795e+21 0 2.1959284612303188e+21 0 1.9380452940542454e+21
52 38781 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9741333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.2803723327885395e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.621587767290217e+21 0 1.8066655465692348e+21 0 4.4956988436814795e+21 0 2.224244250704003e+21 0 1.9663610835279298e+21
53 38801 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.973533333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.175109174893803e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.6762193462375854e+21 0 1.8592971255166033e+21 0 4.4976988436814795e+21 0 2.2505600401776873e+21 0 1.992676873001614e+21
54 38821 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9731333333333332e+22 4 500000000000000000000 37672 38 3.8e+21 2 4.0172144380516977e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.70253513571127e+21 0 1.9139287044639715e+21 0 4.5240146331551636e+21 0 2.2525600401776873e+21 0 1.994676873001614e+21
55 38841 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9725333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 3.9119512801569606e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.7571667146586383e+21 0 1.96656028341134e+21 0 4.5523304226288477e+21 0 2.2788758296513715e+21 0 2.0473084519489822e+21
56 38861 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9721333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 3.701424964367487e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.7834825041323224e+21 0 1.9948760728850242e+21 0 4.5523304226288477e+21 0 2.2808758296513715e+21 0 2.0756242414226666e+21
57 38881 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9715333333333332e+22 4 500000000000000000000 37672 38 3.8e+21 2 3.622477595946434e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.8117982936060065e+21 0 2.0475076518323927e+21 0 4.606962001576216e+21 0 2.3071916191250556e+21 0 2.1282558203700348e+21
58 38901 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9711333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 3.4119512801569606e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.8117982936060065e+21 0 2.0758234413060768e+21 0 4.659593580523585e+21 0 2.33550740859874e+21 0 2.1302558203700348e+21
59 38921 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9705333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 3.3066881222622236e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 3.8401140830796906e+21 0 2.0758234413060768e+21 0 4.661593580523585e+21 0 2.361823198072424e+21 0 2.1565716098437192e+21
60 38941 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.970133333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 3.227740753841171e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.8664298725533753e+21 0 2.1041392307797612e+21 0 4.661593580523585e+21 0 2.363823198072424e+21 0 2.1585716098437192e+21
61 38961 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9695333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 3.175109174893803e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.9210614515007436e+21 0 2.183086599200814e+21 0 4.663593580523585e+21 0 2.3901389875461085e+21 0 2.1848873993174033e+21
62 38981 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9691333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.990898648578013e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.973693030448112e+21 0 2.2640339676218665e+21 0 4.689909369997269e+21 0 2.4184547770197926e+21 0 2.2132031887910875e+21
63 39001 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.968533333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.7803723327885395e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 4.02832460939548e+21 0 2.2903497570955506e+21 0 4.718225159470953e+21 0 2.4184547770197926e+21 0 2.265834767738456e+21
64 39021 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9681333333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.622477595946434e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 4.0546403988691647e+21 0 2.3186655465692348e+21 0 4.744540948944638e+21 0 2.446770566493477e+21 0 2.29415055721214e+21
65 39041 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9675333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.490898648578013e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 4.0566403988691647e+21 0 2.371297125516603e+21 0 4.799172527892005e+21 0 2.473086355967161e+21 0 2.3204663466858245e+21
