Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 5444 12 1.2e+21 2 24949494949494948000 4 1.2e+21 5122 9 900000000000000000000 2 1.9990783747311308e+22 4 1.06133203125e+22 5151 9 900000000000000000000 2 9.99231046306733e+21 4 921211111000000000000 5123 9 900000000000000000000 2 4.439702380952381e+21 4 900000000000000000000 5125 11 1.1e+21 2 1e+22 4 1.1e+21 5121 4 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 100456621004566.22 822542401179722300000 289184499710815.5 653994949494949500000 289184499710815.5 347952738613864800000 2739726027397260.5 763362530038738300000 171232876712328.78 772515100788988000000
12 5479 14 1.4e+21 2 9949494949494950000 2 1.4e+21 5122 10 1e+21 2 1.998928554892411e+22 4 1.647982421875e+22 5151 10 1e+21 2 9.990139299502198e+21 4 1.02121111101e+21 5123 10 1e+21 2 4.3752579365079367e+21 4 1e+21 5125 11 1.1e+21 2 1e+22 4 1.1e+21 5121 8 1 0 1 1 1 2 1 3 1 4 1 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 4 -1 0 1 1 1 2 1 3 1 4 0 -1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 withdrawStake 0 0 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 0 1 -2.0000003001501507e+23 738306278445094700000 512000000000000000000 1.1659949494949495e+21 1998001998001998 258497934238343000000 73260073260073.27 688386802142292900000 0 786940602141849700000
13 5514 14 900000000000000000000 2 0 6 900000000000000000000 5122 10 1e+21 2 1.9988476197527334e+22 4 1.647982421875e+22 5151 11 1.1e+21 2 9.990139299502198e+21 4 1.12121111101e+21 5123 11 1.1e+21 2 4.3082579365079364e+21 4 1.1e+21 5125 12 1.2e+21 2 1e+22 4 1.2e+21 5121 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 1501501501501501.5 651847543660815000000 -2.0000002312319263e+23 1.073250487472992e+21 1501501501501501.5 167613115432806740000 124875124875124.88 610217120012252100000 124875124875124.88 700740532015734800000
14 5544 14 900000000000000000000 2 0 6 900000000000000000000 5122 12 1.2e+21 2 1.9986707825453053e+22 4 2.96544580078125e+22 5151 11 1.1e+21 2 9.987274530353498e+21 4 1.12121111101e+21 5123 13 1.3e+21 2 4.2473488455988454e+21 4 1.3e+21 5125 13 1.3e+21 2 1e+22 4 1.3e+21 5121 4 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 55055055055055.06 562293158047748650000 72296124927703.88 977865872088376700000 -2.0000001818926295e+23 79165065668309880000 909918107370336.6 528692147170832150000 72296124927703.88 611495314602291800000
15 5574 14 900000000000000000000 2 0 6 900000000000000000000 5122 14 1.4e+21 2 1.9985603113020648e+22 4 7.850933471679688e+22 5151 12 1.2e+21 2 9.9863826376491e+21 4 1.2212111110101e+21 5123 14 1.4e+21 2 4.1935026917526916e+21 4 1.4e+21 5125 14 1.4e+21 2 1e+22 4 1.4e+21 5121 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 728597449908925.2 475321165339972860000 728597449908925.2 882970445694141600000 13676002095307550000 92841067763617430000 42413726624252.94 447982956392090600000 -2.0000001456466304e+23 520445888598726150000
16 5603 14 900000000000000000000 2 0 6 900000000000000000000 5122 14 1.4e+21 2 1.9985048008225016e+22 4 7.850933471679688e+22 5151 13 1.3e+21 2 9.984744919090885e+21 4 1.3212111110101e+21 5123 16 1.6e+21 2 4.1356455488955487e+21 4 1.6e+21 5125 15 1.5e+21 2 1e+22 4 1.5e+21 5121 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 45537340619307.83 387198712807745000000 33363663936912.34 787970445694141600000 10136976248202470000 102978044011819900000 -2.000000118424171e+23 367494932640293060000 488162069807176 430020909436315300000
17 5632 14 900000000000000000000 2 0 6 900000000000000000000 5122 15 1.5e+21 2 1.998371720704936e+22 4 1.2239872375488281e+23 5151 14 1.4e+21 2 9.982474199464778e+21 4 1.421211111010101e+21 5123 17 1.7e+21 2 4.083145548895549e+21 4 1.7e+21 5125 16 1.6e+21 2 1e+22 4 1.6e+21 5121 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 37026066350710.9 302754581448266500000 -2.000000097583598e+23 694172441685236900000 -2.000000097583598e+23 13569547313868743000 26715239829993.93 285145259471753670000 -2.000000097583598e+23 339556270265984000000
18 5662 14 900000000000000000000 2 0 6 900000000000000000000 5122 16 1.6e+21 2 1.9983157835511777e+22 4 1.8818280731201172e+23 5151 15 1.5e+21 2 9.981770574231094e+21 4 1.521211111010101e+21 5123 17 1.7e+21 2 4.025498490072019e+21 4 1.7e+21 5125 19 1.9e+21 2 9.999375e+21 4 1.9e+21 5121 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 407000407000407.06 216942449869571260000 407000407000407.06 601965484701203000000 10590360886809737000 24159908200678480000 407000407000407.06 203452877638794480000 21721958925750.395 252148503271804830000
19 5691 14 900000000000000000000 2 0 6 900000000000000000000 5122 16 1.6e+21 2 1.9982324503967445e+22 4 1.8818280731201172e+23 5151 16 1.6e+21 2 9.979659098067955e+21 4 1.621211111010101e+21 5123 20 2e+21 2 3.965498490072019e+21 4 2e+21 5125 19 1.9e+21 2 9.998848684210526e+21 4 1.9e+21 5121 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 -2.0000000582798838e+23 128506504640871220000 30510129362948.5 509790217380770150000 9000000000000000000 33159908200678480000 249968753905761.8 119955003231486560000 17899275892929.79 161234828638138240000
20 5720 14 900000000000000000000 2 0 6 900000000000000000000 5122 17 1.7e+21 2 1.998110723314994e+22 4 2.8680893264770508e+23 5151 17 1.7e+21 2 9.978425446265042e+21 4 1.721211111010101e+21 5123 21 2.1e+21 2 3.9144984900720195e+21 4 2.1e+21 5125 20 2e+21 2 9.998322368421053e+21 4 2e+21 5121 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 215936082919455.84 44138686729139536000 215936082919455.84 418466441790588260000 9153809484611620000 42313717685290100000 -2.000000049968754e+23 38527129131265940000 -2.000000049968754e+23 70075882868186970000
21 5749 14 900000000000000000000 2 0 6 900000000000000000000 5122 17 1.7e+21 2 1.99800700339602e+22 4 2.8680893264770508e+23 5151 17 1.7e+21 2 9.976682487437498e+21 4 1.721211111010101e+21 5123 23 2.3e+21 2 3.8564032519767814e+21 4 2.3e+21 5125 22 2.2e+21 2 9.998322368421053e+21 4 2.2e+21 5121 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 14308881997158605000 58447568726298140000 14923348256681.59 327298504992588960000 8408467869704780000 50722185554994880000 17251021019754416000 55778150151020356000 9005595838044060000 79081478706231030000
22 5775 14 900000000000000000000 2 0 6 900000000000000000000 5122 17 1.7e+21 2 1.9978975358936743e+22 4 2.8680893264770508e+23 5151 18 1.8e+21 2 9.974358484312947e+21 4 1.821211111010101e+21 5123 23 2.3e+21 2 3.802924991107216e+21 4 2.3e+21 5125 22 2.2e+21 2 9.997413277511962e+21 4 2.2e+21 5121 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 14528662879678013000 72976231605976154000 25437525437525.44 237367401290997300000 6521739130434780000 57243924685429660000 17392699004527694000 73170849155548050000 6829791973535850000 85911270679766880000
23 5801 14 900000000000000000000 2 0 6 900000000000000000000 5122 18 1.8e+21 2 1.997779498108321e+22 4 4.346981206512451e+23 5151 18 1.8e+21 2 9.973260313986614e+21 4 1.821211111010101e+21 5123 23 2.3e+21 2 3.7503162954550424e+21 4 2.3e+21 5125 22 2.2e+21 2 9.996958732057416e+21 4 2.2e+21 5121 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 13548534378576067000 86524765984552220000 -2.0000000375434317e+23 147406149882097580000 6522659309246240000 63766583994675900000 16750804328727710000 89921653484275760000 6699635108561920000 92610905788328800000
24 5827 14 900000000000000000000 2 0 6 900000000000000000000 5122 18 1.8e+21 2 1.997665688036521e+22 4 4.346981206512451e+23 5151 18 1.8e+21 2 9.972162143660334e+21 4 1.821211111010101e+21 5123 23 2.3e+21 2 3.699446730237651e+21 4 2.3e+21 5125 23 2.3e+21 2 9.996504186602872e+21 4 2.3e+21 5121 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 15115673444177780000 101640439428730000000 21429795988342.19 57175677781345430000 6522659309246220000 70289243303922120000 15653554181260660000 105575207665536420000 9249922626436530000 101860828414765330000
25 5853 14 900000000000000000000 2 0 6 900000000000000000000 5122 19 1.9e+21 2 1.997613655652149e+22 4 6.564819026565551e+23 5151 18 1.8e+21 2 9.969849390913257e+21 4 1.821211111010101e+21 5123 23 2.3e+21 2 3.6464032519767814e+21 4 2.3e+21 5125 23 2.3e+21 2 9.996069403994175e+21 4 2.3e+21 5121 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 -2.0000000328566735e+23 15272845036774183000 10924918295621925000 68100596076967354000 6521739130434780000 76810982434356900000 -2.0000000328566735e+23 20793208278379086000 -2.0000000328566735e+23 9615322405151246000
26 5881 14 900000000000000000000 2 0 6 900000000000000000000 5122 19 1.9e+21 2 1.9975036602260063e+22 4 6.564819026565551e+23 5151 18 1.8e+21 2 9.96820213536344e+21 4 1.821211111010101e+21 5123 23 2.3e+21 2 3.5950989041506944e+21 4 2.3e+21 5125 26 2.6e+21 2 9.996069403994175e+21 4 2.6e+21 5121 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 14361775579508974000 29634620616283156000 10316236763937987000 78416832840905340000 9309481975910490000 86120464410267390000 17826391610769164000 38619599889148250000 7074317899314514000 16689640304465760000
