Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
33 46743 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8665998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 7.321146851084932e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 1.0143574380611835e+21 0 2.6763834245427327e+21 0 2.0560207078166595e+21 0 2.2209577349297028e+21 0 947428804707728500000
34 46763 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8620283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 7.189567903716511e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 1.0784175884371233e+21 0 2.716984928302131e+21 0 2.0937650687189152e+21 0 2.2266720206439886e+21 0 985173165609984200000
35 46783 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.856599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 7.057988956348089e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.0898461598656948e+21 0 2.749015003490101e+21 0 2.1051936401474865e+21 0 2.2409577349297028e+21 0 1.0143460979408112e+21
36 46803 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8520283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 7.005357377400721e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.1275905207679505e+21 0 2.763300717775815e+21 0 2.116622211576058e+21 0 2.2466720206439886e+21 0 1.0520904588430669e+21
37 46823 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8465998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 6.952725798453353e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.165334881670206e+21 0 2.82164658243747e+21 0 2.1543665724783135e+21 0 2.287273524403387e+21 0 1.1075791806475782e+21
38 46843 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8420283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 6.768515272137563e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 1.229395032046146e+21 0 2.862248086196868e+21 0 2.165795143906885e+21 0 2.3456193890650413e+21 0 1.1453235415498338e+21
39 46863 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.836599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 6.610620535295458e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 1.2671393929484016e+21 0 2.894278161384838e+21 0 2.2035395048091408e+21 0 2.412536682298124e+21 0 1.2271280528280293e+21
40 46883 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8320283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 6.400094219505985e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 1.3048837538506573e+21 0 2.9348796651442363e+21 0 2.2412838657113963e+21 0 2.4445667574860937e+21 0 1.264872413730285e+21
41 46903 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8265998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 6.268515272137563e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 1.3426281147529128e+21 0 2.966909740332206e+21 0 2.279028226613652e+21 0 2.4851682612454925e+21 0 1.294045346061112e+21
42 46923 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8220283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 6.136936324769142e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 1.3803724756551685e+21 0 3.0075112440916046e+21 0 2.3167725875159077e+21 0 2.4908825469597783e+21 0 1.3317897069633675e+21
43 46943 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.816599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 6.031673166874406e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 1.4181168365574242e+21 0 3.0132255298058904e+21 0 2.328201158944479e+21 0 2.5051682612454925e+21 0 1.3609626392941948e+21
44 46963 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8120283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 5.979041587927036e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 1.45586119745968e+21 0 3.0801428230389734e+21 0 2.3396297303730506e+21 0 2.5108825469597783e+21 0 1.4250227896701346e+21
45 46983 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8065998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 5.847462640558615e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 1.4936055583619353e+21 0 3.1121728982269433e+21 0 2.3773740912753063e+21 0 2.577799840192861e+21 0 1.4805115114746458e+21
46 47003 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.8020283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 5.663252114242826e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 1.5576657087378751e+21 0 3.1264586125126575e+21 0 2.415118452177562e+21 0 2.636145704854515e+21 0 1.5445716618505856e+21
47 47023 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.796599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 5.479041587927036e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 1.5954100696401309e+21 0 3.1584886877006274e+21 0 2.452862813079817e+21 0 2.703062998087598e+21 0 1.5737445941814126e+21
48 47043 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7920283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 5.321146851084932e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 1.6068386410687024e+21 0 3.199090191460026e+21 0 2.490607173982073e+21 0 2.7350930732755677e+21 0 1.6378047445573525e+21
49 47063 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7865998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 5.189567903716511e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 1.6708987914446423e+21 0 3.2311202666479957e+21 0 2.5283515348843286e+21 0 2.749378787561282e+21 0 1.6669776768881797e+21
50 47083 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7820283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 5.057988956348089e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.6823273628732136e+21 0 3.2717217704073945e+21 0 2.5397801063129e+21 0 2.7550930732755677e+21 0 1.7047220377904352e+21
51 47103 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.776599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 5.005357377400721e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 1.7200717237754693e+21 0 3.27743605612168e+21 0 2.5512086777414717e+21 0 2.769378787561282e+21 0 1.7338949701212625e+21
52 47123 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7720283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 4.952725798453353e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 1.757816084677725e+21 0 3.344353349354763e+21 0 2.588953038643727e+21 0 2.801408862749252e+21 0 1.7979551204972023e+21
53 47143 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7665998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 4.768515272137563e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.8218762350536648e+21 0 3.3763834245427327e+21 0 2.6003816100722985e+21 0 2.8683261559823343e+21 0 1.8271280528280293e+21
54 47163 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7620283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 4.610620535295458e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 1.8596205959559203e+21 0 3.416984928302131e+21 0 2.638125970974554e+21 0 2.9266720206439884e+21 0 1.9175039926776533e+21
55 47183 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.756599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 4.400094219505984e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 1.897364956858176e+21 0 3.449015003490101e+21 0 2.67587033187681e+21 0 2.967273524403387e+21 0 1.9466769250084803e+21
56 47203 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7520283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 4.268515272137563e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 1.9351093177604317e+21 0 3.4896165072495e+21 0 2.7136146927790656e+21 0 2.999303599591357e+21 0 1.984421285910736e+21
57 47223 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7465998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 4.1369363247691423e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.9728536786626874e+21 0 3.52164658243747e+21 0 2.7513590536813213e+21 0 3.0135893138770714e+21 0 2.013594218241563e+21
58 47243 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7420283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 4.031673166874405e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 2.0105980395649428e+21 0 3.535932296723184e+21 0 2.7627876251098924e+21 0 3.019303599591357e+21 0 2.0513385791438187e+21
59 47263 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.736599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 3.979041587927037e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.0483424004671985e+21 0 3.594278161384838e+21 0 2.774216196538464e+21 0 3.0335893138770714e+21 0 2.1068273009483302e+21
60 47283 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7320283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 3.847462640558616e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 2.0860867613694542e+21 0 3.6348796651442363e+21 0 2.8119605574407197e+21 0 3.0919351785387254e+21 0 2.17088745132427e+21
61 47303 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7265998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 3.6632521142428264e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.150146911745394e+21 0 3.640593950858522e+21 0 2.8497049183429754e+21 0 3.1588524717718084e+21 0 2.2263761731287811e+21
62 47323 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7220283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 3.479041587927037e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.1878912726476498e+21 0 3.6811954546179205e+21 0 2.887449279245231e+21 0 3.2171983364334624e+21 0 2.2641205340310368e+21
63 47343 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.716599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 3.3211468510849317e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 2.199319844076221e+21 0 3.7132255298058904e+21 0 2.925193640147487e+21 0 3.257799840192861e+21 0 2.319609255835548e+21
64 47363 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7120283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 3.1895679037165105e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.263379994452161e+21 0 3.753827033565289e+21 0 2.962938001049742e+21 0 3.2635141259071466e+21 0 2.3573536167378037e+21
65 47383 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7065998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 3.0579889563480894e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.2748085658807325e+21 0 3.785857108753259e+21 0 2.9743665724783135e+21 0 3.277799840192861e+21 0 2.386526549068631e+21
66 47403 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.7020283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 3.005357377400721e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.312552926782988e+21 0 3.8001428230389734e+21 0 2.985795143906885e+21 0 3.2835141259071466e+21 0 2.424270909970886e+21
