Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 15808 11 1.1e+21 2 27606060606060605000 4 1.1e+21 15491 4 400000000000000000000 2 1.9987833333333333e+22 4 400000000000000000000 15492 10 1e+21 2 9.992060457955084e+21 4 1.0201211011e+21 15561 12 1.2e+21 2 4.486155844155844e+21 4 1.2e+21 15493 13 1.3e+21 2 1e+22 4 1.3e+21 15490 6 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 1156737998843287 890004329004329000000 73260073260073.27 785886535956485400000 1156737998843287 360087335725655260000 1156737998843287 804291647616089800000 1156737998843287 479589607162269200000
12 15843 11 1.1e+21 2 9424242424242424000 2 1.1e+21 15491 4 400000000000000000000 2 1.9985833333333334e+22 4 400000000000000000000 15492 11 1.1e+21 2 9.992060457955084e+21 4 1.120121101101e+21 15561 16 1.6e+21 2 4.417822510822511e+21 4 1.6e+21 15493 13 1.3e+21 2 1e+22 4 1.3e+21 15490 1 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 8 -1 0 1 1 1 2 1 3 1 4 8 -1 0 1 1 1 2 1 3 1 4 withdrawStake 0 0 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 4 0 319204545454545400000 1.2092088744588744e+21 1923076923076923.2 698256570188757100000 55055055055055.06 268579759968079480000 -2.0000001818926295e+23 721309408228328200000 -2.0000001818926295e+23 396339607162269200000
13 15878 11 800000000000000000000 2 0 6 800000000000000000000 15491 5 500000000000000000000 2 1.9983833333333334e+22 4 2.80625e+21 15492 12 1.2e+21 2 9.990274935837847e+21 4 1.220121101101e+21 15561 16 1.6e+21 2 4.3571975108225107e+21 4 1.6e+21 15493 15 1.5e+21 2 1e+22 4 1.5e+21 15490 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 992063492063492.1 1.1267088744588745e+21 488162069807201 607006570188757000000 488162069807201 178149350744025920000 -2.000000118424171e+23 636380677716078800000 992063492063492.1 311410876650019750000
14 15908 11 800000000000000000000 2 0 6 800000000000000000000 15491 7 700000000000000000000 2 1.998369079435783e+22 4 5.85390625e+21 15492 12 1.2e+21 2 9.9894553450619e+21 4 1.220121101101e+21 15561 18 1.8e+21 2 4.292197510822511e+21 4 1.8e+21 15493 16 1.6e+21 2 1e+22 4 1.6e+21 15490 4 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 2 0 42413726624252.94 1.0400422077922078e+21 363372093023255.75 515768840406601700000 42413726624252.94 86551014519104900000 342876735813500.06 549748176270284900000 42413726624252.94 224778375204225900000
15 15938 11 800000000000000000000 2 0 6 800000000000000000000 15491 8 800000000000000000000 2 1.998355413347434e+22 4 8.516796875e+21 15492 15 1.5e+21 2 9.988470852621833e+21 4 1.52012110110101e+21 15561 19 1.9e+21 2 4.2360863997114e+21 4 1.9e+21 15493 16 1.6e+21 2 1e+22 4 1.6e+21 15490 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 243664717348927.88 952673786739576300000 243664717348927.88 425807584471276500000 10178492549752680000 96729507068857580000 21721958925750.395 464616544911449400000 291545189504398.2 138492515250962070000
16 15967 11 800000000000000000000 2 0 6 800000000000000000000 15491 10 1e+21 2 1.9982517395410773e+22 4 1.832763671875e+22 15492 16 1.6e+21 2 9.986497319067286e+21 4 1.62012110110101e+21 15561 20 2e+21 2 4.1776653470798205e+21 4 2e+21 15493 16 1.6e+21 2 1e+22 4 1.6e+21 15490 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 249968753905786.8 865426237023877900000 -2.000000097583598e+23 335187403872175700000 7521824963367520000 104251332032225100000 124875124875124.88 380244695202899600000 249968753905786.8 52700790194348250000
17 15996 11 800000000000000000000 2 0 6 800000000000000000000 15491 11 1.1e+21 2 1.9981878588963457e+22 4 1.842763671875e+22 15492 16 1.6e+21 2 9.984645605631197e+21 4 1.62012110110101e+21 15561 22 2.2e+21 2 4.120665347079821e+21 4 2.2e+21 15493 17 1.7e+21 2 1e+22 4 1.7e+21 15490 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 93843843843843.84 777512587401709900000 17899275892929.79 244244774579174280000 17899275892929.79 12433150214043288000 17899275892929.79 294509149912692980000 15465398718208750000 68166188912557000000
18 16025 11 800000000000000000000 2 0 6 800000000000000000000 15491 12 1.2e+21 2 1.9981172236518557e+22 4 3.15022705078125e+22 15492 19 1.9e+21 2 9.982793891584653e+21 4 1.92012110110101e+21 15561 22 2.2e+21 2 4.06475625617073e+21 4 2.2e+21 15493 17 1.7e+21 2 9.999411764705882e+21 4 1.7e+21 15490 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 10689990281827.02 689659850162563200000 10689990281827.02 152968102588300620000 9824351942661771000 22257502156705060000 10689990281827.02 208746446340641980000 16484808185173900000 84650997097730900000
19 16053 11 800000000000000000000 2 0 6 800000000000000000000 15491 12 1.2e+21 2 1.9980155078932106e+22 4 3.15022705078125e+22 15492 22 2.2e+21 2 9.981752290615396e+21 4 2.22012110110101e+21 15561 22 2.2e+21 2 4.0065744379889115e+21 4 2.2e+21 15493 17 1.7e+21 2 9.998235294117646e+21 4 1.7e+21 15490 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 72296124927703.88 603092084322272300000 -2.0000000813593814e+23 62973484224646455000 8194515679285890000 30452017835990950000 72296124927703.88 120110082704278360000 14205732163712780000 98856729261443680000
20 16081 11 800000000000000000000 2 0 6 800000000000000000000 15491 14 1.4e+21 2 1.9979082865790226e+22 4 5.116422119140625e+22 15492 22 2.2e+21 2 9.981211239048702e+21 4 2.22012110110101e+21 15561 22 2.2e+21 2 3.951574437988912e+21 4 2.2e+21 15493 18 1.8e+21 2 9.99764705882353e+21 4 1.8e+21 15490 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 187811062071581.03 517287967715049870000 7141562247458805000 70115046472105260000 7722942559193590000 38174960395184540000 6886405609290.388 34204690183570866000 17369411709917030000 116226140971360710000
21 16108 11 800000000000000000000 2 0 6 800000000000000000000 15491 14 1.4e+21 2 1.9978184329678073e+22 4 5.116422119140625e+22 15492 23 2.3e+21 2 9.978959105145952e+21 4 2.32012110110101e+21 15561 23 2.3e+21 2 3.89475625617073e+21 4 2.3e+21 15493 18 1.8e+21 2 9.997091503267975e+21 4 1.8e+21 15490 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 45537340619307.83 429733260028752300000 8361190846392030000 78476237318497290000 7829995938137070000 46004956333321610000 11743316131180520000 45948006314751386000 164365548980958.6 29779008419724812000
22 16135 11 800000000000000000000 2 0 6 800000000000000000000 15491 15 1.5e+21 2 1.9977276292144787e+22 4 9.505361022949218e+22 15492 23 2.3e+21 2 9.976804045218852e+21 4 2.32012110110101e+21 15561 24 2.4e+21 2 3.8438866909533386e+21 4 2.4e+21 15493 18 1.8e+21 2 9.997091503267975e+21 4 1.8e+21 15490 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 144665461121182.3 344116739003474700000 6911106233497010000 85387343551994300000 6254208151579240000 52259164484900850000 12500000000000000000 58448006314751386000 16288054183226358000 46067062602951170000
23 16161 11 800000000000000000000 2 0 6 800000000000000000000 15491 15 1.5e+21 2 1.9976509345475127e+22 4 9.505361022949218e+22 15492 23 2.3e+21 2 9.976373033234376e+21 4 2.32012110110101e+21 15561 25 2.5e+21 2 3.7893033576200054e+21 4 2.5e+21 15493 18 1.8e+21 2 9.99653594771242e+21 4 1.8e+21 15490 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 -2.0000000685410596e+23 258429508290004030000 6605077427559970000 91992420979554270000 6988671615816780000 59247836100717630000 10868336196312084000 69316342511063470000 14002104075789625000 60069166678740795000
24 16187 11 800000000000000000000 2 0 6 800000000000000000000 15491 15 1.5e+21 2 1.9975611990797575e+22 4 9.505361022949218e+22 15492 23 2.3e+21 2 9.974648984865478e+21 4 2.32012110110101e+21 15561 25 2.5e+21 2 3.7397033576200054e+21 4 2.5e+21 15493 19 1.9e+21 2 9.995980392156862e+21 4 1.9e+21 15490 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 37026066350710.9 173737137134707640000 7287041221416340000 99279462200970610000 6864128044732846000 66111964145450476000 10437324211840480000 79753666722903950000 14440158259015975000 74509324937756770000
25 16213 11 800000000000000000000 2 0 6 800000000000000000000 15491 16 1.6e+21 2 1.9974199758153753e+22 4 1.608376937866211e+23 15492 23 2.3e+21 2 9.972924936927593e+21 4 2.32012110110101e+21 15561 25 2.5e+21 2 3.6885033576200054e+21 4 2.5e+21 15493 19 1.9e+21 2 9.995980392156862e+21 4 1.9e+21 15490 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 127991808524279.45 89406207338897210000 7484727182990020000 106764189383960630000 7633498963677684000 73745463109128160000 10000000000000000000 89753666722903950000 14853505969833870000 89362830907590640000
26 16239 11 800000000000000000000 2 0 6 800000000000000000000 15491 16 1.6e+21 2 1.9973200739676814e+22 4 1.608376937866211e+23 15492 23 2.3e+21 2 9.970683153083837e+21 4 2.32012110110101e+21 15561 26 2.6e+21 2 3.6361033576200054e+21 4 2.6e+21 15493 19 1.9e+21 2 9.995980392156862e+21 4 1.9e+21 15490 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 14698405978691770000 104104613317588980000 113785060021644.16 13162606777374073000 6200242753702380000 79945705862830540000 12114904396600540000 101868571119504490000 14278409320228490000 103641240227819130000
