Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 410 13 1.3e+21 2 35850815850815853000 4 1.3e+21 89 11 1.1e+21 2 1.9991427715649826e+22 4 2.3839501953125e+22 87 10 1e+21 2 9.990894309329764e+21 4 1.02000013001e+21 88 10 1e+21 2 4.4365119047619046e+21 4 1e+21 91 6 600000000000000000000 2 1e+22 4 600000000000000000000 118 8 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 -2.0000018423963136e+23 816472761592319300000 93843843843843.84 619189338796740200000 93843843843843.84 540123748675257800000 93843843843843.84 633166296854337200000 -2.0000018423963136e+23 743119803836682700000
12 445 13 1.3e+21 2 16620046620046620000 4 1.3e+21 89 14 1.4e+21 2 1.998986257359675e+22 4 3.71141357421875e+22 87 10 1e+21 2 9.98893352526596e+21 4 1.02000013001e+21 88 10 1e+21 2 4.377511904761905e+21 4 1e+21 91 8 800000000000000000000 2 1e+22 4 800000000000000000000 118 2 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 8 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 0 0 stakeFunds 100000000000000000000 4 0 45537340619307.83 736107986931578700000 45537340619307.83 528563043688344450000 1998001998001998 464200671752180900000 227479526842584.16 544028617047571400000 -2.000000779337232e+23 666294002237849300000
13 480 14 1.4e+21 2 466200466200466240 2 1.4e+21 89 16 1.6e+21 2 1.998889404784841e+22 4 1.4678760833740234e+23 87 10 1e+21 2 9.98893352526596e+21 4 1.02000013001e+21 88 11 1.1e+21 2 4.307511904761905e+21 4 1.1e+21 91 9 900000000000000000000 2 1e+22 4 900000000000000000000 118 2 1 0 1 1 1 2 1 3 1 4 4 -1 0 1 1 1 2 1 3 1 4 1 -1 0 1 1 1 2 1 3 1 4 2 -1 0 1 1 1 2 1 3 1 4 6 -1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 withdrawStake 0 0 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 3 0 30510129362948.5 649363462442400600000 73260073260073.27 435201446265883000000 322799936362915500000 787000608115096400000 30510129362948.5 450396340949705000000 1501501501501501.5 586697481875463900000
14 515 14 1.1e+21 2 0 6 1.1e+21 89 18 1.8e+21 2 1.9988415730333874e+22 4 2.4551373367309572e+23 87 11 1.1e+21 2 9.98677666161931e+21 4 1.120000130011e+21 88 12 1.2e+21 2 4.2411482683982684e+21 4 1.2e+21 91 9 900000000000000000000 2 1e+22 4 900000000000000000000 118 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 55055055055055.06 561425544666880600000 1156737998843262 342511315582591700000 -2.0000005476712332e+23 711227613106022900000 1156737998843262 355399599423225200000 -2.0000005476712332e+23 505126919096208200000
15 545 14 1.1e+21 2 0 6 1.1e+21 89 18 1.8e+21 2 1.9987336458941873e+22 4 2.4551373367309572e+23 87 12 1.2e+21 2 9.984990947451597e+21 4 1.2200001300111e+21 88 14 1.4e+21 2 4.176981601731602e+21 4 1.4e+21 91 11 1.1e+21 2 1e+22 4 1.1e+21 118 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 42413726624252.94 470029919142206240000 728597449908925.2 249209550404883640000 728597449908925.2 628370470248880000000 21429795988342.19 263470773412912700000 -2.0000003001501507e+23 423114275050917900000
16 575 14 1.1e+21 2 0 6 1.1e+21 89 19 1.9e+21 2 1.9987111150732276e+22 4 2.456137336730957e+23 87 13 1.3e+21 2 9.981712259276322e+21 4 1.32000013001111e+21 88 16 1.6e+21 2 4.1219816017316015e+21 4 1.6e+21 91 12 1.2e+21 2 1e+22 4 1.2e+21 118 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 2 0 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 4 0 -2.0000002312319263e+23 378728273143918170000 18221574344023.324 158659431636825180000 33363663936912.34 546761435901512900000 488162069807176 170972401986339830000 -2.0000002312319263e+23 338200250288959200000
17 605 14 1.1e+21 2 0 6 1.1e+21 89 20 2e+21 2 1.998512449740044e+22 4 5.782394066810608e+23 87 14 1.4e+21 2 9.980197107910404e+21 4 1.42000013001111e+21 88 17 1.7e+21 2 4.0663566017316017e+21 4 1.7e+21 91 14 1.4e+21 2 1e+22 4 1.4e+21 118 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 2 0 407000407000407.06 286282122652950560000 15623047119110.113 69524658489874610000 15623047119110.113 464408840602541700000 -2.0000001456466304e+23 79797660785601220000 26715239829993.93 252352446422937270000
18 635 14 1.1e+21 2 0 6 1.1e+21 89 22 2.2e+21 2 1.9984315855521737e+22 4 1.0772279161930084e+24 87 15 1.5e+21 2 9.980197107910404e+21 4 1.52000013001111e+21 88 18 1.8e+21 2 4.0081213076139546e+21 4 1.8e+21 91 15 1.5e+21 2 1e+22 4 1.5e+21 118 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 342876735813475.06 193777576004999740000 10799694387887620000 80324352877762230000 342876735813475.06 381733587611509700000 10000928308656830000 89798589094258050000 21721958925750.395 166497157442007300000
19 663 14 1.1e+21 2 0 6 1.1e+21 89 22 2.2e+21 2 1.9983886579420723e+22 4 1.0772279161930084e+24 87 16 1.6e+21 2 9.978749738823675e+21 4 1.62000013001111e+21 88 20 2e+21 2 3.9508990853917327e+21 4 2e+21 91 15 1.5e+21 2 9.999333333333334e+21 4 1.5e+21 118 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 17899275892929.79 103285084789123700000 8772283284965770000 89096636162728000000 249968753905761.8 295851057174319000000 9000742646925490000 98799331741183540000 -2.000000118424171e+23 78502815773367240000
20 691 14 1.1e+21 2 0 6 1.1e+21 89 22 2.2e+21 2 1.99832174846127e+22 4 1.0772279161930084e+24 87 17 1.7e+21 2 9.977515171021513e+21 4 1.72000013001111e+21 88 21 2.1e+21 2 3.8993990853917325e+21 4 2.1e+21 91 16 1.6e+21 2 9.999333333333334e+21 4 1.6e+21 118 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 stakeFunds 100000000000000000000 2 0 undefined 0 -1 1 undefined 0 -1 1 215936082919455.84 13656197625258959000 11437599536092700000 100534235698820700000 14923348256681.59 213946480931288480000 9734961828135620000 108534293569319160000 10124807643447260000 88627623416814500000
21 718 14 1.1e+21 2 0 6 1.1e+21 89 22 2.2e+21 2 1.9981227665185177e+22 4 1.0772279161930084e+24 87 18 1.8e+21 2 9.974026799133971e+21 4 1.82000013001111e+21 88 22 2.2e+21 2 3.8451133711060183e+21 4 2.2e+21 91 16 1.6e+21 2 9.999333333333334e+21 4 1.6e+21 118 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 stakeFunds 100000000000000000000 4 0 stakeFunds 100000000000000000000 3 0 undefined 0 -1 1 11182136377186500000 24838334002445460000 11738191379472.25 9044905961022322000 -2.000000097583598e+23 131409389638789040000 187811062071556.03 15353403696157820000 11552636322200270000 100180259739014770000
22 746 14 1.1e+21 2 0 6 1.1e+21 89 23 2.3e+21 2 1.9979242286227833e+22 4 2.1996020625948907e+24 87 18 1.8e+21 2 9.97292789811357e+21 4 1.82000013001111e+21 88 23 2.3e+21 2 3.7932951892878363e+21 4 2.3e+21 91 17 1.7e+21 2 9.998708333333333e+21 4 1.7e+21 118 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 4 0 undefined 0 -1 1 stakeFunds 100000000000000000000 3 0 12445710964598040000 37284044967043500000 8873273460043812000 17918179421066134000 -2.0000000813593814e+23 49785018031049080000 9130798484759010000 24484202180916830000 164365548980933.6 8878683010756677000
23 773 14 1.1e+21 2 0 6 1.1e+21 89 23 2.3e+21 2 1.9978776431958717e+22 4 2.1996020625948907e+24 87 18 1.8e+21 2 9.971828997093167e+21 4 1.82000013001111e+21 88 24 2.4e+21 2 3.7385125805921843e+21 4 2.4e+21 91 18 1.8e+21 2 9.997531862745097e+21 4 1.8e+21 118 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 12213558492519460000 49497603459562960000 6630592382029873000 24548771803096007000 15000090925537577000 64785108956586656000 8750272776612737000 33234474957529567000 12885058684590617000 21763741695347294000
24 798 14 1.1e+21 2 0 6 1.1e+21 89 23 2.3e+21 2 1.9978255650479208e+22 4 2.1996020625948907e+24 87 18 1.8e+21 2 9.970620205311386e+21 4 1.82000013001111e+21 88 24 2.4e+21 2 3.6847625805921843e+21 4 2.4e+21 91 18 1.8e+21 2 9.997531862745097e+21 4 1.8e+21 118 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 10550387308970290000 60047990768533250000 8654955572819123000 33203727375915130000 15132965694609224000 79918074651195880000 8333787961021223000 41568262918550790000 10975199563658385000 32738941259005680000
25 823 14 1.1e+21 2 0 6 1.1e+21 89 23 2.3e+21 2 1.997626281095409e+22 4 2.1996020625948907e+24 87 18 1.8e+21 2 9.969521304290984e+21 4 1.82000013001111e+21 88 24 2.4e+21 2 3.6347625805921843e+21 4 2.4e+21 91 18 1.8e+21 2 9.996976307189542e+21 4 1.8e+21 118 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 10420344000859320000 70468334769392570000 8374759951822730000 41578487327737860000 15132874769071640000 95050949420267520000 9432507130347530000 51000770048898320000 10419437764495526000 43158379023501206000
26 848 14 1.1e+21 2 0 6 1.1e+21 89 23 2.3e+21 2 1.9975230139943447e+22 4 2.1996020625948907e+24 87 18 1.8e+21 2 9.96677405168503e+21 4 1.82000013001111e+21 88 24 2.4e+21 2 3.5847625805921843e+21 4 2.4e+21 91 18 1.8e+21 2 9.996976307189542e+21 4 1.8e+21 118 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 undefined 0 -1 1 11645792846254800000 82114127615647370000 7628325801207394000 49206813128945254000 15132874769071640000 110183824189339160000 8333697035483650000 59334467084381970000 10974072939474274000 54132451962975480000
27 873 14 1.1e+21 2 0 6 1.1e+21 89 23 2.3e+21 2 1.9974262629103015e+22 4 2.1996020625948907e+24 87 18 1.8e+21 2 9.96402679913397e+21 4 1.82000013001111e+21 88 24 2.4e+21 2 3.5347625805921843e+21 4 2.4e+21 91 18 1.8e+21 2 9.996976307189542e+21 4 1.8e+21 118 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 0 1 1 1 2 1 3 1 4 undefined 0 -1 1 undefined 0 -1 1 stakeFunds 100000000000000000000 1 0 undefined 0 -1 1 undefined 0 -1 1 11059379920176760000 93173507535824130000 7789290467276666000 56996103596221920000 10272846811308.35 25866240394149114000 8333697035483644000 67668164119865614000 10419437764495520000 64551889727471000000
