Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 StakeCount4 TotalStakeQspWei4 totalStakers4 DepositQspWei4 PoolState4 PoolSizeQspWei4 MinStakeStartBlock4 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
11 32405 10 1e+21 2 27880952380952380000 4 1e+21 32092 10 1e+21 2 1.998942380952381e+22 4 1e+21 32123 10 1e+21 2 9.993571428571428e+21 4 1e+21 32094 10 1e+21 2 4.5087103174603173e+21 4 1e+21 32093 10 1e+21 2 1e+22 4 1e+21 32091 2 1 0 1 1 1 2 1 3 1 4 6 1 0 1 1 1 2 1 3 1 4 4 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 0 1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 0 1 stakeFunds 100000000000000000000 0 1 0 1.0064404761904762e+21 0 825730952380952300000 0 708912698412698400000 0 736835714285714300000 0 512093650793650800000
12 32440 10 1e+21 2 9880952380952381000 2 1e+21 32092 10 1e+21 2 1.998782380952381e+22 4 1e+21 32123 10 1e+21 2 9.992571428571428e+21 4 1e+21 32094 10 1e+21 2 4.4447103174603173e+21 4 1e+21 32093 10 1e+21 2 1e+22 4 1e+21 32091 2 1 0 1 1 1 2 1 3 1 4 1 1 0 1 1 1 2 1 3 1 4 2 1 0 1 1 1 2 1 3 1 4 6 -1 0 1 1 1 2 1 3 1 4 1 -1 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 1 withdrawStake 0 0 0 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 withdrawStake 0 0 0 0 1.0364404761904762e+21 428400000000000000000 1.2541309523809523e+21 0 725393650793650800000 0 746235714285714300000 301400000000000000000 813493650793650800000
13 32475 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.998602380952381e+22 4 1e+21 32123 10 1e+21 2 9.98857142857143e+21 4 1e+21 32094 10 1e+21 2 4.3747103174603173e+21 4 1e+21 32093 10 1e+21 2 1e+22 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.0644404761904762e+21 0 1.2753309523809523e+21 0 741193650793650800000 0 752635714285714300000 0 814893650793650800000
14 32505 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.998422380952381e+22 4 1e+21 32123 10 1e+21 2 9.986571428571428e+21 4 1e+21 32094 10 1e+21 2 4.3057103174603175e+21 4 1e+21 32093 10 1e+21 2 1e+22 4 1e+21 32091 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 1.0884404761904762e+21 0 1.2935309523809523e+21 0 753793650793650800000 0 758635714285714300000 0 815093650793650800000
15 32535 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.998322380952381e+22 4 1e+21 32123 10 1e+21 2 9.986571428571428e+21 4 1e+21 32094 10 1e+21 2 4.2457103174603175e+21 4 1e+21 32093 10 1e+21 2 1e+22 4 1e+21 32091 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 4 1 0 1.1124404761904762e+21 0 1.3119309523809523e+21 0 767393650793650800000 0 766035714285714300000 0 815293650793650800000
16 32565 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.998162380952381e+22 4 1e+21 32123 10 1e+21 2 9.984571428571428e+21 4 1e+21 32094 10 1e+21 2 4.1857103174603175e+21 4 1e+21 32093 10 1e+21 2 1e+22 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 4 1 0 1.1364404761904762e+21 0 1.3303309523809523e+21 0 780793650793650800000 0 773435714285714300000 0 815693650793650800000
17 32595 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.998002380952381e+22 4 1e+21 32123 10 1e+21 2 9.982571428571429e+21 4 1e+21 32094 10 1e+21 2 4.1257103174603175e+21 4 1e+21 32093 10 1e+21 2 1e+22 4 1e+21 32091 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 4 1 0 1.1614404761904762e+21 0 1.3495309523809523e+21 0 793593650793650800000 0 781835714285714300000 0 817093650793650800000
18 32625 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.997822380952381e+22 4 1e+21 32123 10 1e+21 2 9.978571428571428e+21 4 1e+21 32094 10 1e+21 2 4.0657103174603175e+21 4 1e+21 32093 10 1e+21 2 9.999e+21 4 1e+21 32091 4 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 2 1 0 1.186440476190476e+21 0 1.3677309523809523e+21 0 807193650793650800000 0 787835714285714300000 0 818293650793650800000
19 32655 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.997722380952381e+22 4 1e+21 32123 10 1e+21 2 9.976571428571428e+21 4 1e+21 32094 10 1e+21 2 4.0057103174603175e+21 4 1e+21 32093 10 1e+21 2 9.998e+21 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 2 1 0 1.210440476190476e+21 0 1.3861309523809523e+21 0 819793650793650800000 0 794235714285714300000 0 819493650793650800000
20 32685 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.997562380952381e+22 4 1e+21 32123 10 1e+21 2 9.976571428571428e+21 4 1e+21 32094 10 1e+21 2 3.9457103174603175e+21 4 1e+21 32093 10 1e+21 2 9.997e+21 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 3 1 0 1.234440476190476e+21 0 1.4045309523809523e+21 0 833193650793650800000 0 802635714285714300000 0 819893650793650800000
21 32715 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.997402380952381e+22 4 1e+21 32123 10 1e+21 2 9.974571428571429e+21 4 1e+21 32094 10 1e+21 2 3.8857103174603175e+21 4 1e+21 32093 10 1e+21 2 9.996e+21 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 1.258440476190476e+21 0 1.4227309523809523e+21 0 846993650793650800000 0 811035714285714300000 0 821293650793650800000
22 32745 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.997222380952381e+22 4 1e+21 32123 10 1e+21 2 9.97257142857143e+21 4 1e+21 32094 10 1e+21 2 3.8257103174603175e+21 4 1e+21 32093 10 1e+21 2 9.994e+21 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.282440476190476e+21 0 1.4419309523809523e+21 0 859593650793650800000 0 819035714285714300000 0 822493650793650800000
23 32775 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.997122380952381e+22 4 1e+21 32123 10 1e+21 2 9.968571428571428e+21 4 1e+21 32094 10 1e+21 2 3.7657103174603175e+21 4 1e+21 32093 10 1e+21 2 9.994e+21 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 4 1 0 1.307440476190476e+21 0 1.4603309523809523e+21 0 873193650793650800000 0 825435714285714300000 0 823693650793650800000
24 32805 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.996962380952381e+22 4 1e+21 32123 10 1e+21 2 9.966571428571429e+21 4 1e+21 32094 10 1e+21 2 3.7057103174603175e+21 4 1e+21 32093 10 1e+21 2 9.993e+21 4 1e+21 32091 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 0 1.331440476190476e+21 0 1.4787309523809523e+21 0 885593650793650800000 0 831835714285714300000 0 824093650793650800000
25 32835 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.996802380952381e+22 4 1e+21 32123 10 1e+21 2 9.966571428571429e+21 4 1e+21 32094 10 1e+21 2 3.6457103174603175e+21 4 1e+21 32093 10 1e+21 2 9.993e+21 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 4 1 0 1.356440476190476e+21 0 1.4969309523809523e+21 0 899393650793650800000 0 839235714285714300000 0 824493650793650800000
26 32865 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.996622380952381e+22 4 1e+21 32123 10 1e+21 2 9.96457142857143e+21 4 1e+21 32094 10 1e+21 2 3.5857103174603175e+21 4 1e+21 32093 10 1e+21 2 9.992e+21 4 1e+21 32091 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 4 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 1.381440476190476e+21 0 1.5151309523809523e+21 0 912993650793650800000 0 846235714285714300000 0 824693650793650800000
27 32895 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.996522380952381e+22 4 1e+21 32123 10 1e+21 2 9.962571428571428e+21 4 1e+21 32094 10 1e+21 2 3.5257103174603175e+21 4 1e+21 32093 10 1e+21 2 9.991e+21 4 1e+21 32091 8 0 0 1 1 1 2 1 3 1 4 8 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 4 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 1.405440476190476e+21 0 1.5345309523809523e+21 0 925593650793650800000 0 854635714285714300000 0 826893650793650800000
28 32925 10 300000000000000000000 2 0 6 300000000000000000000 32092 10 1e+21 2 1.996362380952381e+22 4 1e+21 32123 10 1e+21 2 9.958571428571429e+21 4 1e+21 32094 10 1e+21 2 3.4657103174603175e+21 4 1e+21 32093 10 1e+21 2 9.99e+21 4 1e+21 32091 6 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 2 0 0 1 1 1 2 1 3 1 4 6 0 0 1 1 1 2 1 3 1 4 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 1.429440476190476e+21 0 1.5529309523809523e+21 0 938993650793650800000 0 861035714285714300000 0 828293650793650800000
